======================================================================
QLEARNING Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:15:22
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: qlearning
Games Played: 2000
Wins: 9
Win Rate: 0.45%
Evaluation Runtime: 253.43 seconds (4.22 minutes)

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
window_size: 2
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: -120.84
Std Dev Score: 755.52
Min Score: -918.00
Max Score: 11207.00
Median Score: -187.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 662.91 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 505 moves

Q-LEARNING EVALUATION STATISTICS
----------------------------------------------------------------------
Total Actions: 221836
Q-table Actions: 218464
Random Actions: 3372
Q-table Action Percentage: 98.48%
Random Action Percentage: 1.52%
New States Encountered: 3372

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
319    No     -316.00    136       
320    No     -288.00    172       
321    No     -149.00    895       
322    No     -374.00    822       
323    No     -188.00    562       
324    No     -268.00    172       
325    No     -272.00    184       
326    No     -134.00    1450      
327    No     -364.00    100       
328    No     -132.00    304       
329    No     -286.00    766       
330    No     241.00     836       
331    No     -50.00     388       
332    No     -348.00    982       
333    No     -136.00    316       
334    No     -148.00    353       
335    No     -301.00    181       
336    No     -198.00    232       
337    No     -213.00    547       
338    No     -259.00    1735      
339    No     -228.00    262       
340    No     -189.00    355       
341    No     -207.00    319       
342    No     -10.00     868       
343    No     -159.00    325       
344    No     -148.00    352       
345    No     -62.00     304       
346    No     -254.00    461       
347    No     34.00      346       
348    No     -142.00    304       
349    No     -63.00     308       
350    No     -219.00    1737      
351    No     35.00      433       
352    No     -168.00    412       
353    No     -354.00    521       
354    No     -138.00    352       
355    No     -142.00    454       
356    No     305.00     585       
357    No     -316.00    136       
358    No     -176.00    256       
359    No     -333.00    127       
360    No     -148.00    382       
361    No     -332.00    124       
362    No     -134.00    1510      
363    No     -132.00    304       
364    No     -364.00    100       
365    No     -192.00    244       
366    No     -48.00     682       
367    No     103.00     771       
368    No     -270.00    510       
369    No     -240.00    628       
370    No     -200.00    449       
371    No     -199.00    265       
372    No     -413.00    67        
373    No     -172.00    424       
374    No     90.00      1169      
375    No     -355.00    973       
376    No     -151.00    271       
377    No     -378.00    713       
378    No     -139.00    325       
379    No     -359.00    145       
380    No     -160.00    598       
381    No     -294.00    790       
382    No     -172.00    424       
383    No     75.00      375       
384    No     330.00     628       
385    No     80.00      808       
386    No     -205.00    1303      
387    No     90.00      1349      
388    No     -412.00    64        
389    No     -77.00     981       
390    No     -282.00    754       
391    No     -153.00    337       
392    No     -412.00    64        
393    No     -132.00    365       
394    No     -352.00    124       
395    No     90.00      1499      
396    No     16.00      521       
397    No     -238.00    232       
398    No     -164.00    280       
399    No     60.00      1529      
400    No     144.00     528       
401    No     -332.00    124       
402    No     3.00       770       
403    No     107.00     399       
404    No     -328.00    202       
405    No     -455.00    1273      
406    No     -273.00    187       
407    No     -310.00    148       
408    No     -74.00     400       
409    No     -195.00    914       
410    No     -373.00    2498      
411    No     -60.00     448       
412    No     -236.00    708       
413    No     -342.00    516       
414    No     -107.00    770       
415    No     -286.00    166       
416    No     -62.00     786       
417    No     -245.00    253       
418    No     -236.00    196       
419    No     -102.00    304       
420    No     -240.00    208       
421    No     -20.00     510       
422    No     -294.00    790       
