episode,avg_reward,static_rewards
131,-453.4318181818182,-455.0
132,-452.812030075188,-371.0
133,-452.7910447761194,-450.0
134,-452.9851851851852,-479.0
135,-453.6617647058824,-545.0
136,-453.985401459854,-498.0
137,-453.1014492753623,-332.0
138,-452.9568345323741,-433.0
139,-452.7142857142857,-419.0
140,-452.63829787234044,-442.0
141,-452.88732394366195,-488.0
142,-452.86713286713285,-450.0
143,-453.0416666666667,-478.0
144,-452.9310344827586,-437.0
145,-453.041095890411,-469.0
146,-453.1020408163265,-462.0
147,-452.4662162162162,-359.0
148,-452.93959731543623,-523.0
149,-452.7133333333333,-419.0
150,-452.6158940397351,-438.0
151,-453.0328947368421,-516.0
152,-452.6928104575163,-401.0
153,-452.0974025974026,-361.0
154,-452.1161290322581,-455.0
155,-452.3397435897436,-487.0
156,-451.79617834394907,-367.0
157,-452.19620253164555,-515.0
158,-452.37735849056605,-481.0
159,-452.5,-472.0
160,-453.11801242236027,-552.0
161,-452.641975308642,-376.0
162,-452.4355828220859,-419.0
163,-452.2256097560976,-418.0
164,-452.3575757575758,-474.0
165,-452.0120481927711,-395.0
166,-451.7125748502994,-402.0
167,-450.67261904761904,-277.0
168,-450.6804733727811,-452.0
169,-450.34705882352944,-394.0
170,-450.19883040935673,-425.0
171,-450.4011627906977,-485.0
172,-450.271676300578,-428.0
173,-448.81609195402297,-197.0
174,-449.02285714285716,-485.0
175,-448.9375,-434.0
176,-448.8926553672316,-441.0
177,-448.9269662921348,-455.0
178,-448.8100558659218,-428.0
179,-448.9166666666667,-468.0
180,-448.5359116022099,-380.0
181,-448.6978021978022,-478.0
182,-448.8360655737705,-474.0
183,-448.8152173913044,-445.0
184,-448.8972972972973,-464.0
185,-449.0537634408602,-478.0
186,-449.3475935828877,-504.0
187,-449.3404255319149,-448.0
188,-449.55555555555554,-490.0
189,-449.6421052631579,-466.0
190,-449.6649214659686,-454.0
191,-449.6875,-454.0
192,-449.72020725388603,-456.0
193,-449.80927835051546,-467.0
194,-449.374358974359,-365.0
195,-449.484693877551,-471.0
196,-449.1928934010152,-392.0
197,-449.0858585858586,-428.0
198,-449.19095477386935,-470.0
199,-449.345,-480.0
200,-449.17910447761193,-416.0
201,-449.38613861386136,-491.0
202,-448.88669950738915,-348.0
203,-449.1666666666667,-506.0
204,-449.29756097560977,-476.0
205,-449.06310679611653,-401.0
206,-448.8550724637681,-406.0
207,-448.8798076923077,-454.0
208,-448.88038277511964,-449.0
209,-449.2047619047619,-517.0
210,-448.98578199052133,-403.0
211,-449.0,-452.0
212,-448.6713615023474,-379.0
213,-449.1261682242991,-546.0
214,-449.3255813953488,-492.0
215,-449.31944444444446,-448.0
216,-449.38709677419354,-464.0
217,-448.9816513761468,-361.0
218,-448.716894977169,-391.0
219,-448.6272727272727,-429.0
220,-448.56108597285066,-434.0
221,-448.3018018018018,-391.0
222,-447.74439461883406,-324.0
223,-447.88839285714283,-480.0
224,-447.7733333333333,-422.0
225,-447.70353982300884,-432.0
226,-447.43612334801765,-387.0
227,-447.32456140350877,-422.0
228,-447.46724890829694,-480.0
229,-447.2217391304348,-391.0
230,-447.17316017316017,-436.0
231,-445.5991379310345,-82.0
232,-444.3690987124464,-159.0
233,-443.9316239316239,-342.0
234,-444.31489361702126,-534.0
235,-444.29237288135596,-439.0
236,-443.62025316455697,-285.0
237,-442.8487394957983,-260.0
238,-442.69874476987445,-407.0
239,-442.55833333333334,-409.0
240,-442.23651452282155,-365.0
241,-442.0206611570248,-390.0
242,-441.156378600823,-232.0
243,-441.2418032786885,-462.0
244,-440.6204081632653,-289.0
245,-440.6382113821138,-445.0
246,-440.39676113360326,-381.0
247,-440.28225806451616,-412.0
248,-440.09638554216866,-394.0
249,-439.416,-270.0
250,-439.40637450199205,-437.0
251,-439.1031746031746,-363.0
252,-439.02371541501975,-419.0
253,-439.2992125984252,-509.0
254,-439.17254901960786,-407.0
255,-439.546875,-535.0
256,-439.50194552529183,-428.0
257,-439.5503875968992,-452.0
258,-439.4864864864865,-423.0
259,-439.2307692307692,-373.0
260,-438.91570881226056,-357.0
261,-438.82824427480915,-416.0
262,-439.00380228136885,-485.0
263,-438.8863636363636,-408.0
264,-438.77358490566036,-409.0
265,-439.07142857142856,-518.0
266,-438.9176029962547,-398.0
267,-438.7910447761194,-405.0
268,-438.7732342007435,-434.0
269,-438.73703703703706,-429.0
270,-438.2361623616236,-303.0
271,-438.3272058823529,-463.0
272,-438.16483516483515,-394.0
273,-438.06934306569343,-412.0
274,-438.0945454545455,-445.0
275,-437.9673913043478,-403.0
276,-438.1985559566787,-502.0
277,-438.11870503597123,-416.0
278,-438.1254480286738,-440.0
279,-437.95,-389.0
280,-437.80427046263344,-397.0
281,-437.77659574468083,-430.0
282,-436.73851590106005,-144.0
283,-436.76056338028167,-443.0
284,-436.6421052631579,-403.0
285,-436.7097902097902,-456.0
286,-436.42160278745644,-354.0
287,-436.44097222222223,-442.0
288,-436.74048442906576,-523.0
289,-436.5827586206897,-391.0
290,-436.1512027491409,-311.0
291,-436.0890410958904,-418.0
292,-435.8259385665529,-359.0
293,-435.9829931972789,-482.0
294,-435.2949152542373,-233.0
295,-435.1114864864865,-381.0
296,-435.18518518518516,-457.0
297,-435.251677852349,-455.0
298,-434.52508361204013,-218.0
299,-433.75666666666666,-204.0
300,-433.0531561461794,-222.0
301,-433.3112582781457,-511.0
302,-433.34653465346537,-444.0
303,-433.4046052631579,-451.0
304,-433.27213114754096,-393.0
305,-432.9967320261438,-349.0
306,-432.81107491856676,-376.0
307,-432.262987012987,-264.0
308,-432.2977346278317,-443.0
309,-432.1741935483871,-394.0
310,-432.12861736334406,-418.0
311,-432.8269230769231,-650.0
312,-432.6102236421725,-365.0
313,-432.5732484076433,-421.0
314,-432.67619047619047,-465.0
315,-432.6107594936709,-412.0
316,-432.6940063091483,-459.0
317,-432.71069182389937,-438.0
318,-432.40438871473356,-335.0
319,-432.453125,-448.0
320,-432.0747663551402,-311.0
321,-432.2453416149068,-487.0
322,-432.08978328173373,-382.0
323,-431.9104938271605,-374.0
324,-431.4676923076923,-288.0
325,-431.8312883435583,-550.0
326,-431.65749235474004,-375.0
327,-431.6859756097561,-441.0
328,-431.56534954407294,-392.0
329,-431.5272727272727,-419.0
330,-431.32930513595164,-366.0
331,-431.1355421686747,-367.0
332,-431.06006006006004,-406.0
333,-430.3832335329341,-205.0
334,-429.644776119403,-183.0
335,-429.36011904761904,-334.0
336,-429.48367952522256,-471.0
337,-429.3816568047337,-395.0
338,-429.1504424778761,-351.0
339,-429.01176470588234,-382.0
340,-428.9794721407625,-418.0
341,-428.593567251462,-297.0
342,-428.6705539358601,-455.0
343,-428.32267441860466,-309.0
344,-428.4724637681159,-480.0
345,-428.28034682080926,-362.0
346,-428.2507204610951,-418.0
347,-427.94827586206895,-323.0
348,-427.9541547277937,-430.0
349,-427.88,-402.0
350,-427.8290598290598,-410.0
351,-427.79545454545456,-416.0
352,-427.8158640226629,-435.0
353,-426.73446327683615,-45.0
354,-426.6816901408451,-408.0
355,-426.7443820224719,-449.0
356,-426.5798319327731,-368.0
357,-426.6536312849162,-453.0
358,-426.3565459610028,-320.0
359,-426.46944444444443,-467.0
360,-426.2382271468144,-343.0
361,-426.2596685082873,-434.0
362,-426.3884297520661,-473.0
363,-426.4230769230769,-439.0
364,-426.9123287671233,-605.0
365,-426.8497267759563,-404.0
366,-426.5558583106267,-319.0
367,-426.67934782608694,-472.0
368,-426.5989159891599,-397.0
369,-426.82702702702704,-511.0
370,-426.89487870619945,-452.0
371,-426.93817204301075,-443.0
372,-427.0455764075067,-467.0
373,-427.2139037433155,-490.0
374,-427.02133333333336,-355.0
375,-426.98936170212767,-415.0
376,-426.85145888594167,-375.0
377,-426.7883597883598,-403.0
378,-426.73614775725594,-407.0
379,-426.7394736842105,-428.0
380,-426.71128608923885,-416.0
381,-426.79319371727746,-458.0
382,-426.6344647519582,-366.0
383,-426.6666666666667,-439.0
384,-426.6051948051948,-403.0
385,-426.53108808290153,-398.0
386,-426.3772609819122,-367.0
387,-426.2113402061856,-362.0
388,-426.41388174807196,-505.0
389,-426.4102564102564,-425.0
390,-425.4833759590793,-64.0
391,-425.4005102040816,-393.0
392,-425.529262086514,-476.0
393,-425.48730964467006,-409.0
394,-425.4759493670886,-421.0
395,-425.260101010101,-340.0
396,-425.26952141057933,-429.0
397,-425.2361809045226,-412.0
398,-425.2531328320802,-432.0
399,-425.4475,-503.0
400,-425.4862842892768,-441.0
401,-425.40796019900495,-394.0
402,-425.2307692307692,-354.0
403,-425.09653465346537,-371.0
404,-425.0617283950617,-411.0
405,-424.8743842364532,-349.0
406,-425.15724815724815,-540.0
407,-425.36764705882354,-511.0
408,-425.17359413202934,-346.0
409,-424.909756097561,-317.0
410,-424.8905109489051,-417.0
411,-424.7985436893204,-387.0
412,-424.60290556900725,-344.0
413,-424.59420289855075,-421.0
414,-424.74939759036147,-489.0
415,-424.7307692307692,-417.0
416,-424.59232613908875,-367.0
417,-424.57894736842104,-419.0
418,-424.24105011933176,-283.0
419,-424.12142857142857,-374.0
420,-424.2731591448931,-488.0
421,-423.936018957346,-282.0
422,-423.9881796690307,-446.0
423,-423.9693396226415,-416.0
424,-423.6823529411765,-302.0
425,-423.6901408450704,-427.0
426,-423.5222482435597,-352.0
427,-423.60280373831773,-458.0
428,-423.65501165501166,-446.0
429,-423.50697674418603,-360.0
430,-423.2575406032483,-316.0
431,-423.2708333333333,-429.0
432,-423.74133949191685,-627.0
433,-423.56912442396316,-349.0
434,-423.39310344827584,-347.0
435,-423.2133027522936,-345.0
436,-423.1304347826087,-387.0
437,-423.4908675799087,-581.0
438,-423.51936218678816,-436.0
439,-423.3681818181818,-357.0
440,-423.4512471655329,-460.0
441,-423.3891402714932,-396.0
442,-422.6749435665914,-107.0
443,-422.57207207207205,-377.0
444,-421.6157303370787,3.0
445,-421.6681614349776,-445.0
446,-421.4026845637584,-303.0
447,-420.56919642857144,-48.0
448,-420.65033407572383,-457.0
449,-420.4844444444444,-346.0
450,-420.1840354767184,-285.0
451,-419.46238938053096,-94.0
452,-419.38189845474614,-383.0
453,-419.3678414096916,-413.0
454,-419.22197802197803,-353.0
455,-419.17543859649123,-398.0
456,-419.1903719912473,-426.0
457,-419.26200873362444,-452.0
458,-418.8562091503268,-233.0
459,-418.7391304347826,-365.0
460,-418.6616052060738,-383.0
461,-418.76190476190476,-465.0
462,-418.6652267818574,-374.0
463,-418.5840517241379,-381.0
464,-418.60215053763443,-427.0
465,-418.3068669527897,-281.0
466,-418.31905781584584,-424.0
467,-418.38675213675214,-450.0
468,-418.1279317697228,-297.0
469,-418.0531914893617,-383.0
470,-417.96815286624206,-378.0
471,-418.02542372881356,-445.0
472,-417.94503171247356,-380.0
473,-418.0611814345992,-473.0
474,-418.20421052631576,-486.0
475,-418.140756302521,-388.0
476,-418.0,-351.0
477,-417.7029288702929,-276.0
478,-417.44467640918583,-294.0
479,-417.30625,-351.0
480,-417.18918918918916,-361.0
481,-416.7033195020747,-183.0
482,-416.5776397515528,-356.0
483,-416.6095041322314,-432.0
484,-416.7237113402062,-472.0
485,-417.1296296296296,-614.0
486,-417.16427104722794,-434.0
487,-417.06762295081967,-370.0
488,-417.06134969325154,-414.0
489,-416.8612244897959,-319.0
490,-416.8350305498982,-404.0
491,-416.7378048780488,-369.0
492,-416.6632860040568,-380.0
493,-416.45546558704456,-314.0
494,-416.389898989899,-384.0
495,-416.43548387096774,-439.0
496,-416.3460764587525,-372.0
497,-415.6686746987952,-79.0
498,-415.5851703406814,-374.0
499,-415.592,-419.0
500,-415.6027944111776,-421.0
501,-415.49402390438246,-361.0
502,-415.34791252485087,-342.0
503,-415.2361111111111,-359.0
504,-415.33861386138614,-467.0
505,-415.2114624505929,-351.0
506,-414.9861932938856,-301.0
507,-414.75984251968504,-300.0
508,-414.46758349705306,-266.0
509,-414.4039215686274,-382.0
510,-414.18590998043055,-303.0
511,-414.15234375,-397.0
512,-414.2397660818713,-459.0
513,-413.920233463035,-250.0
514,-413.59417475728156,-246.0
515,-413.515503875969,-373.0
516,-413.5705996131528,-442.0
517,-413.42084942084944,-336.0
518,-413.514450867052,-462.0
519,-413.36346153846154,-335.0
520,-413.42226487523993,-444.0
521,-413.43486590038316,-420.0
522,-413.39005736137665,-390.0
523,-413.51335877862596,-478.0
524,-413.4342857142857,-372.0
525,-413.38783269961976,-389.0
526,-413.32637571157494,-381.0
527,-413.1306818181818,-310.0
528,-412.9697542533081,-328.0
529,-412.96603773584906,-411.0
530,-412.85310734463275,-353.0
531,-412.87406015037595,-424.0
532,-412.59099437148217,-262.0
533,-412.39138576779027,-306.0
534,-412.21682242990653,-319.0
535,-412.07276119402985,-335.0
536,-412.0409683426443,-395.0
537,-411.8828996282528,-327.0
538,-411.556586270872,-236.0
539,-411.47592592592594,-368.0
540,-411.2051756007394,-265.0
541,-411.18819188191884,-402.0
542,-410.64088397790056,-114.0
543,-410.6654411764706,-424.0
544,-410.5229357798165,-333.0
545,-410.5091575091575,-403.0
546,-410.2778793418647,-284.0
547,-410.4014598540146,-478.0
548,-410.3825136612022,-400.0
549,-410.26363636363635,-345.0
550,-410.33030852994557,-447.0
551,-409.8460144927536,-143.0
552,-409.249547920434,-80.0
553,-409.37906137184115,-481.0
554,-409.2900900900901,-360.0
555,-409.18884892086334,-353.0
556,-408.7737881508079,-178.0
557,-408.72222222222223,-380.0
558,-408.74776386404295,-423.0
559,-408.8803571428571,-483.0
560,-408.8627450980392,-399.0
561,-408.6886120996441,-311.0
562,-408.65364120781527,-389.0
563,-408.48758865248226,-315.0
564,-408.529203539823,-432.0
565,-408.5989399293286,-448.0
566,-408.35273368606704,-269.0
567,-408.17605633802816,-308.0
568,-408.18629173989456,-414.0
569,-407.99122807017545,-297.0
570,-407.5989492119089,-184.0
571,-407.6363636363636,-429.0
572,-407.5497382198953,-358.0
573,-407.48257839721254,-369.0
574,-407.4382608695652,-382.0
575,-407.2951388888889,-325.0
576,-407.35528596187174,-442.0
577,-407.4048442906574,-436.0
578,-407.36614853195164,-385.0
579,-407.18275862068964,-301.0
580,-407.2512908777969,-447.0
581,-407.2628865979381,-414.0
582,-407.27272727272725,-413.0
583,-407.36301369863014,-460.0
584,-407.17264957264956,-296.0
585,-407.24914675767917,-452.0
586,-407.16695059625215,-359.0
587,-407.078231292517,-355.0
588,-407.06451612903226,-399.0
589,-406.97118644067797,-352.0
590,-406.9560067681895,-398.0
591,-406.94594594594594,-401.0
592,-406.9123102866779,-387.0
593,-406.74074074074076,-305.0
594,-406.54957983193276,-293.0
595,-406.501677852349,-378.0
596,-406.21273031825797,-234.0
597,-406.18227424749165,-388.0
598,-406.19365609348915,-413.0
599,-406.25333333333333,-442.0
600,-406.33444259567386,-455.0
601,-406.10132890365446,-266.0
602,-406.07462686567163,-390.0
603,-406.0629139072848,-399.0
604,-406.09752066115703,-427.0
605,-406.15346534653463,-440.0
606,-406.19439868204284,-431.0
607,-406.24342105263156,-436.0
608,-406.0837438423645,-309.0
609,-405.98196721311473,-344.0
610,-406.050736497545,-448.0
611,-405.9117647058824,-321.0
612,-405.7079934747145,-281.0
613,-405.685667752443,-392.0
614,-405.20650406504063,-111.0
615,-405.07305194805195,-323.0
616,-404.7617504051864,-213.0
617,-404.81553398058253,-438.0
618,-404.7722132471729,-378.0
619,-404.58870967741933,-291.0
620,-404.57971014492756,-399.0
621,-404.612540192926,-425.0
622,-404.5521669341894,-367.0
623,-404.4599358974359,-347.0
624,-404.4752,-414.0
625,-404.3130990415335,-303.0
626,-404.44976076555025,-490.0
627,-404.47133757961785,-418.0
628,-404.40858505564387,-365.0
629,-404.3365079365079,-359.0
630,-404.28843106180665,-374.0
631,-404.30379746835445,-414.0
632,-404.1011058451817,-276.0
633,-403.8753943217666,-261.0
634,-403.7685039370079,-336.0
635,-403.6808176100629,-348.0
636,-403.0172684458399,19.0
637,-403.0219435736677,-406.0
638,-402.8920187793427,-320.0
639,-402.859375,-382.0
640,-402.85023400936035,-397.0
641,-402.8380062305296,-395.0
642,-402.751166407465,-347.0
643,-402.7282608695652,-388.0
644,-403.08527131782944,-633.0
645,-403.0634674922601,-389.0
646,-403.09737248840804,-425.0
647,-402.9012345679012,-276.0
648,-403.09090909090907,-526.0
649,-403.0876923076923,-401.0
650,-403.110599078341,-418.0
651,-403.0260736196319,-348.0
652,-402.86983154670753,-301.0
653,-402.77217125382265,-339.0
654,-402.6824427480916,-344.0
655,-402.7606707317073,-454.0
656,-402.6575342465753,-335.0
657,-402.5775075987842,-350.0
658,-402.6449165402124,-447.0
659,-402.65909090909093,-412.0
660,-402.61875945537065,-376.0
661,-402.63293051359517,-412.0
662,-402.65007541478127,-414.0
663,-402.61897590361446,-382.0
664,-402.593984962406,-386.0
665,-402.57207207207205,-388.0
666,-402.4182908545727,-300.0
667,-402.3488023952096,-356.0
668,-402.3856502242152,-427.0
669,-402.4522388059701,-447.0
670,-402.204172876304,-236.0
671,-402.07589285714283,-316.0
672,-402.1084695393759,-424.0
673,-401.879821958457,-248.0
674,-401.99555555555554,-480.0
675,-401.3417159763314,40.0
676,-401.4342688330872,-464.0
677,-401.3038348082596,-313.0
678,-401.3519882179676,-434.0
679,-401.23823529411766,-324.0
680,-401.2173274596182,-387.0
681,-401.09824046920824,-320.0
682,-400.89751098096633,-264.0
683,-400.8888888888889,-395.0
684,-400.7722627737226,-321.0
685,-400.77405247813414,-402.0
686,-400.73216885007275,-372.0
687,-400.61046511627904,-317.0
688,-400.77068214804063,-511.0
689,-400.67826086956524,-337.0
690,-400.24312590448625,-100.0
691,-400.242774566474,-400.0
692,-400.25396825396825,-408.0
693,-400.3559077809798,-471.0
694,-400.3611510791367,-404.0
695,-400.4583333333333,-468.0
696,-400.4476327116212,-393.0
697,-400.4025787965616,-369.0
698,-400.43204577968527,-421.0
699,-400.38,-364.0
700,-400.33523537803137,-369.0
701,-400.27777777777777,-360.0
702,-399.9587482219061,-176.0
703,-400.00284090909093,-431.0
704,-400.11631205673757,-480.0
705,-400.1699716713881,-438.0
706,-400.25035360678925,-457.0
707,-400.021186440678,-238.0
708,-400.02115655853316,-400.0
709,-399.9154929577465,-325.0
710,-399.9521800281294,-426.0
711,-399.939606741573,-391.0
712,-399.64656381486674,-191.0
713,-399.44117647058823,-253.0
714,-399.3958041958042,-367.0
715,-399.31145251396646,-339.0
716,-399.1576011157601,-289.0
717,-398.6532033426184,-37.0
718,-398.5507649513213,-325.0
719,-398.3958333333333,-287.0
720,-398.18169209431346,-244.0
721,-398.1662049861496,-387.0
722,-398.103734439834,-353.0
723,-397.7955801104972,-175.0
724,-397.75310344827585,-367.0
725,-397.7741046831956,-413.0
726,-397.687757909216,-335.0
727,-397.5453296703297,-294.0
728,-397.4074074074074,-297.0
729,-397.3904109589041,-385.0
730,-397.44596443228454,-438.0
731,-397.29234972677597,-285.0
732,-396.95770804911325,-152.0
733,-396.20708446866485,154.0
734,-396.1551020408163,-358.0
735,-395.8654891304348,-183.0
736,-395.67706919945726,-257.0
737,-395.67750677506774,-396.0
738,-395.06630581867387,56.0
739,-394.91621621621624,-284.0
740,-394.7503373819163,-272.0
741,-394.8018867924528,-433.0
742,-395.1103633916554,-624.0
743,-395.0430107526882,-345.0
744,-394.87919463087246,-273.0
745,-394.9115281501341,-419.0
746,-394.68540829986614,-226.0
747,-394.5655080213904,-305.0
748,-394.6862483311081,-485.0
749,-394.628,-351.0
750,-394.64713715046605,-409.0
751,-394.718085106383,-448.0
752,-394.3811420982736,-141.0
753,-394.2877984084881,-324.0
754,-394.2317880794702,-352.0
755,-394.12566137566137,-314.0
756,-394.0356671070013,-326.0
757,-394.0382585751979,-396.0
758,-393.67325428194994,-117.0
759,-393.7368421052632,-442.0
760,-394.1458607095926,-705.0
761,-393.9724409448819,-262.0
762,-394.0340760157274,-441.0
763,-393.9803664921466,-353.0
764,-393.85359477124183,-297.0
765,-393.7793733681462,-337.0
766,-393.6310299869622,-280.0
767,-393.4947916666667,-289.0
768,-393.31989596879066,-259.0
769,-393.2597402597403,-347.0
770,-393.1297016861219,-293.0
771,-392.8860103626943,-205.0
772,-392.7567917205692,-293.0
773,-392.702842377261,-351.0
774,-392.6554838709677,-356.0
775,-392.67525773195877,-408.0
776,-392.7117117117117,-421.0
777,-392.3508997429306,-112.0
778,-392.1655969191271,-248.0
779,-391.9025641025641,-187.0
780,-391.90396927016644,-393.0
781,-391.8695652173913,-365.0
782,-391.823754789272,-356.0
783,-391.83035714285717,-397.0
784,-391.7783439490446,-351.0
785,-391.4058524173028,-99.0
786,-391.2579415501906,-275.0
787,-391.1979695431472,-344.0
788,-391.2458808618504,-429.0
789,-391.29240506329114,-428.0
790,-391.0328697850822,-186.0
791,-390.8989898989899,-285.0
792,-390.8045397225725,-316.0
793,-390.7947103274559,-383.0
794,-390.7559748427673,-360.0
795,-390.79899497487435,-425.0
796,-390.7854454203262,-380.0
797,-390.66040100250626,-291.0
798,-390.5219023779725,-280.0
799,-390.3625,-263.0
800,-390.3071161048689,-346.0
801,-390.08229426433917,-210.0
802,-389.9601494396015,-292.0
803,-389.71019900497515,-189.0
804,-389.6198757763975,-317.0
805,-389.1575682382134,-17.0
806,-389.0061957868649,-267.0
807,-388.80940594059405,-230.0
808,-388.8380716934487,-412.0
809,-388.8160493827161,-371.0
810,-388.88162762022193,-442.0
811,-388.8374384236453,-353.0
812,-388.7047970479705,-281.0
813,-388.7346437346437,-413.0
814,-388.70061349693253,-361.0
815,-388.4424019607843,-178.0
816,-388.30722154222764,-278.0
817,-388.0867970660147,-208.0
818,-388.052503052503,-360.0
819,-388.02560975609754,-366.0
820,-387.88550548112056,-273.0
821,-387.9537712895377,-444.0
822,-387.68651275820173,-168.0
823,-387.6383495145631,-348.0
824,-387.62060606060606,-373.0
825,-387.42978208232444,-230.0
826,-387.4752116082225,-425.0
827,-387.3490338164251,-283.0
828,-387.2388419782871,-296.0
829,-387.03373493975903,-217.0
830,-386.9290012033694,-300.0
831,-386.7235576923077,-216.0
832,-386.7515006002401,-410.0
833,-386.6666666666667,-316.0
834,-386.5185628742515,-263.0
835,-386.3074162679426,-210.0
836,-385.93667861409796,-76.0
837,-385.8031026252983,-274.0
838,-385.8057210965435,-388.0
839,-385.82142857142856,-399.0
840,-385.81450653983353,-380.0
841,-385.7790973871734,-356.0
842,-385.66429418742587,-289.0
843,-385.5118483412322,-257.0
844,-385.40473372781065,-295.0
845,-385.2931442080378,-291.0
846,-385.35064935064935,-434.0
847,-385.12735849056605,-196.0
848,-384.85865724381625,-157.0
849,-384.88823529411764,-410.0
850,-384.94712103407755,-435.0
851,-384.99530516431923,-426.0
852,-385.00117233294253,-390.0
853,-385.0503512880562,-427.0
854,-385.03508771929825,-372.0
855,-385.0128504672897,-366.0
856,-384.71528588098016,-130.0
857,-384.42890442890445,-139.0
858,-384.0908032596042,-94.0
859,-384.13255813953486,-420.0
860,-383.74564459930315,-51.0
861,-383.7633410672854,-399.0
862,-383.8505214368482,-459.0
863,-383.4826388888889,-66.0
864,-382.95375722543355,74.0
865,-382.9549653579677,-384.0
866,-382.7762399077278,-228.0
867,-382.83986175115206,-438.0
868,-382.8757192174914,-414.0
869,-382.53793103448277,-89.0
870,-382.585533869116,-424.0
871,-382.4426605504587,-258.0
872,-382.41466208476515,-358.0
873,-382.2894736842105,-273.0
874,-382.30514285714287,-396.0
875,-382.34703196347033,-419.0
876,-382.4161915621437,-443.0
877,-382.4134396355353,-380.0
878,-382.3731513083049,-347.0
879,-382.4136363636364,-418.0
880,-382.3984108967083,-369.0
881,-382.3049886621315,-300.0
882,-381.9331823329558,-54.0
883,-381.9117647058824,-363.0
884,-381.6994350282486,-194.0
885,-381.7765237020316,-450.0
