episode,avg_reward,static_rewards
150,-473.3576158940397,-442.0
151,-473.44736842105266,-487.0
152,-473.2875816993464,-449.0
153,-473.43506493506493,-496.0
154,-473.28387096774196,-450.0
155,-473.55128205128204,-515.0
156,-473.90445859872614,-529.0
157,-474.0253164556962,-493.0
158,-473.9496855345912,-462.0
159,-473.69375,-433.0
160,-472.37888198757764,-262.0
161,-472.51234567901236,-494.0
162,-472.2269938650307,-426.0
163,-472.390243902439,-499.0
164,-472.4909090909091,-489.0
165,-472.82530120481925,-528.0
166,-473.1736526946108,-531.0
167,-473.0892857142857,-459.0
168,-473.0473372781065,-466.0
169,-473.08235294117645,-479.0
170,-473.1637426900585,-487.0
171,-472.9360465116279,-434.0
172,-472.9421965317919,-474.0
173,-473.0689655172414,-495.0
174,-472.80571428571426,-427.0
175,-472.5625,-430.0
176,-472.2598870056497,-419.0
177,-471.814606741573,-393.0
178,-472.23463687150837,-547.0
179,-472.02222222222224,-434.0
180,-471.95580110497235,-460.0
181,-472.032967032967,-486.0
182,-471.9890710382514,-464.0
183,-472.01630434782606,-477.0
184,-472.0648648648649,-481.0
185,-471.8010752688172,-423.0
186,-471.9144385026738,-493.0
187,-472.17021276595744,-520.0
188,-472.2645502645503,-490.0
189,-471.9684210526316,-416.0
190,-472.20942408376965,-518.0
191,-472.1145833333333,-454.0
192,-471.8860103626943,-428.0
193,-471.5154639175258,-400.0
194,-471.2717948717949,-424.0
195,-471.7244897959184,-560.0
196,-471.8020304568528,-487.0
197,-472.010101010101,-513.0
198,-471.68341708542715,-407.0
199,-471.225,-380.0
200,-470.8905472636816,-404.0
201,-470.990099009901,-491.0
202,-471.10837438423647,-495.0
203,-471.27450980392155,-505.0
204,-471.2926829268293,-475.0
205,-471.1407766990291,-440.0
206,-470.8502415458937,-411.0
207,-471.6875,-645.0
208,-471.311004784689,-393.0
209,-471.3333333333333,-476.0
210,-471.38862559241704,-483.0
211,-471.4858490566038,-492.0
212,-471.037558685446,-376.0
213,-470.82710280373834,-426.0
214,-470.84186046511627,-474.0
215,-470.89814814814815,-483.0
216,-470.70506912442397,-429.0
217,-470.58715596330273,-445.0
218,-470.4474885844749,-440.0
219,-470.4409090909091,-469.0
220,-470.71493212669685,-531.0
221,-471.2117117117117,-581.0
222,-471.1793721973094,-464.0
223,-471.1517857142857,-465.0
224,-471.3066666666667,-506.0
225,-471.4070796460177,-494.0
226,-471.4625550660793,-484.0
227,-471.5175438596491,-484.0
228,-471.6288209606987,-497.0
229,-471.1304347826087,-357.0
230,-471.1038961038961,-465.0
231,-470.3534482758621,-297.0
232,-469.9227467811159,-370.0
233,-469.88461538461536,-461.0
234,-469.32340425531913,-338.0
235,-469.40677966101697,-489.0
236,-469.0548523206751,-386.0
237,-469.23949579831935,-513.0
238,-469.3305439330544,-491.0
239,-469.30833333333334,-464.0
240,-469.45228215767634,-504.0
241,-469.6694214876033,-522.0
242,-469.60493827160496,-454.0
243,-469.2745901639344,-389.0
244,-469.0857142857143,-423.0
245,-469.4471544715447,-558.0
246,-469.44534412955466,-469.0
247,-469.47983870967744,-478.0
248,-469.58232931726906,-495.0
249,-469.224,-380.0
250,-469.3187250996016,-493.0
251,-469.1388888888889,-424.0
252,-468.90513833992094,-410.0
253,-468.78740157480314,-439.0
254,-468.67058823529413,-439.0
255,-468.68359375,-472.0
256,-468.3735408560311,-389.0
257,-468.5736434108527,-520.0
258,-468.57528957528956,-469.0
259,-468.2769230769231,-391.0
260,-468.23754789272033,-458.0
261,-468.2824427480916,-480.0
262,-466.615969581749,-30.0
263,-466.6401515151515,-473.0
264,-466.40377358490565,-404.0
265,-466.2218045112782,-418.0
266,-466.05992509363296,-423.0
267,-465.7425373134328,-381.0
268,-465.728624535316,-462.0
269,-465.5,-404.0
270,-465.309963099631,-414.0
271,-465.24632352941177,-448.0
272,-464.72893772893775,-324.0
273,-464.83941605839414,-495.0
274,-465.08,-531.0
275,-465.22463768115944,-505.0
276,-465.3429602888087,-498.0
277,-465.2230215827338,-432.0
278,-464.8351254480287,-357.0
279,-464.9607142857143,-500.0
280,-465.0427046263345,-488.0
281,-464.95390070921985,-440.0
282,-465.01413427561835,-482.0
283,-465.0457746478873,-474.0
284,-464.90526315789475,-425.0
285,-464.87412587412587,-456.0
286,-464.54703832752614,-371.0
287,-464.53125,-460.0
288,-464.47750865051904,-449.0
289,-463.6551724137931,-226.0
290,-463.63917525773195,-459.0
291,-463.42123287671234,-400.0
292,-463.29692832764505,-427.0
293,-463.6700680272109,-573.0
294,-463.5728813559322,-435.0
295,-463.39527027027026,-411.0
296,-463.2457912457912,-419.0
297,-463.3724832214765,-501.0
298,-463.1705685618729,-403.0
299,-463.4166666666667,-537.0
300,-463.48172757475083,-483.0
301,-463.3476821192053,-423.0
302,-463.2046204620462,-420.0
303,-463.11513157894734,-436.0
304,-463.127868852459,-467.0
305,-463.2516339869281,-501.0
306,-463.26058631921825,-466.0
307,-463.28246753246754,-470.0
308,-463.43042071197414,-509.0
309,-463.26451612903224,-412.0
310,-463.19292604501607,-441.0
311,-463.1730769230769,-457.0
312,-463.19488817891374,-470.0
313,-463.1687898089172,-455.0
314,-463.2857142857143,-500.0
315,-463.1518987341772,-421.0
316,-462.97791798107255,-408.0
317,-462.97798742138366,-463.0
318,-462.91222570532915,-442.0
319,-463.06875,-513.0
320,-462.8660436137072,-398.0
321,-462.944099378882,-488.0
322,-462.92260061919507,-456.0
323,-462.8333333333333,-434.0
324,-463.1446153846154,-564.0
325,-463.3282208588957,-523.0
326,-463.20183486238534,-422.0
327,-463.2073170731707,-465.0
328,-463.112462006079,-432.0
329,-463.08787878787876,-455.0
330,-463.1540785498489,-485.0
331,-462.7530120481928,-330.0
332,-462.7717717717718,-469.0
333,-463.1976047904192,-605.0
334,-462.90149253731346,-364.0
335,-462.8541666666667,-447.0
336,-463.0860534124629,-541.0
337,-463.29585798816566,-534.0
338,-463.23598820059,-443.0
339,-463.38823529411764,-515.0
340,-463.5131964809384,-506.0
341,-463.3362573099415,-403.0
342,-463.3090379008746,-454.0
343,-463.4244186046512,-503.0
344,-463.2782608695652,-413.0
345,-463.29479768786126,-469.0
346,-463.31123919308357,-469.0
347,-463.4741379310345,-520.0
348,-463.4212034383954,-445.0
349,-463.3828571428571,-450.0
350,-463.2991452991453,-434.0
351,-463.3181818181818,-470.0
352,-463.41076487252127,-496.0
353,-463.4237288135593,-468.0
354,-463.5943661971831,-524.0
355,-463.57022471910113,-455.0
356,-463.6442577030812,-490.0
357,-463.5921787709497,-445.0
358,-463.66295264623955,-489.0
359,-463.3777777777778,-361.0
360,-463.4764542936288,-499.0
361,-463.5303867403315,-483.0
362,-463.6694214876033,-514.0
363,-463.5989010989011,-438.0
364,-463.4931506849315,-425.0
365,-463.4535519125683,-449.0
366,-463.5967302452316,-516.0
367,-463.82065217391306,-546.0
368,-463.8617886178862,-479.0
369,-464.0108108108108,-519.0
370,-464.2533692722372,-554.0
371,-464.16129032258067,-430.0
372,-464.3324396782842,-528.0
373,-464.0427807486631,-356.0
374,-464.0853333333333,-480.0
375,-464.1675531914894,-495.0
376,-464.14323607427053,-455.0
377,-463.7804232804233,-327.0
378,-463.84168865435356,-487.0
379,-464.0131578947368,-529.0
380,-464.04199475065616,-475.0
381,-464.4240837696335,-610.0
382,-464.18015665796344,-371.0
383,-464.0494791666667,-414.0
384,-464.25714285714287,-544.0
385,-464.18134715025906,-435.0
386,-464.04909560723513,-413.0
387,-464.2087628865979,-526.0
388,-464.04113110539845,-399.0
389,-463.9717948717949,-437.0
390,-463.920716112532,-444.0
391,-463.9795918367347,-487.0
392,-463.80152671755724,-394.0
393,-463.93401015228426,-516.0
394,-463.9594936708861,-474.0
395,-463.9040404040404,-442.0
396,-463.9521410579345,-483.0
397,-463.89195979899495,-440.0
398,-463.8696741854637,-455.0
399,-463.855,-458.0
400,-463.8703241895262,-470.0
401,-463.9776119402985,-507.0
402,-464.06699751861044,-500.0
403,-463.90346534653463,-398.0
404,-463.8567901234568,-445.0
405,-463.66995073891627,-388.0
406,-463.4791154791155,-386.0
407,-463.2132352941176,-355.0
408,-463.2518337408313,-479.0
409,-463.23658536585367,-457.0
410,-463.39902676399026,-530.0
411,-463.50728155339806,-508.0
412,-463.53026634382564,-473.0
413,-463.58937198067633,-488.0
414,-463.84578313253013,-570.0
415,-464.0793269230769,-561.0
416,-463.9064748201439,-392.0
417,-464.0933014354067,-542.0
418,-464.06205250596656,-451.0
419,-463.9404761904762,-413.0
420,-463.8978622327791,-446.0
421,-463.8815165876777,-457.0
422,-463.97399527186764,-503.0
423,-463.9127358490566,-438.0
424,-464.0635294117647,-528.0
425,-463.981220657277,-429.0
426,-464.0257611241218,-483.0
427,-463.9158878504673,-417.0
428,-463.8088578088578,-418.0
429,-463.51162790697674,-336.0
430,-463.19257540603246,-326.0
431,-463.1458333333333,-443.0
432,-463.0923787528868,-440.0
433,-463.13824884792626,-483.0
434,-462.98850574712645,-398.0
435,-463.1261467889908,-523.0
436,-463.2608695652174,-522.0
437,-463.39269406392697,-521.0
438,-463.7858769931663,-636.0
439,-463.8454545454546,-490.0
440,-463.9750566893424,-521.0
441,-463.9230769230769,-441.0
442,-463.86907449209934,-440.0
443,-463.86486486486484,-462.0
444,-463.8112359550562,-440.0
445,-463.80941704035877,-463.0
446,-463.81208053691273,-465.0
447,-463.95535714285717,-528.0
448,-464.0734966592428,-517.0
449,-464.12666666666667,-488.0
450,-464.05764966740577,-433.0
451,-464.22566371681415,-540.0
452,-464.1169977924945,-415.0
453,-464.1321585903084,-471.0
454,-464.11208791208793,-455.0
455,-464.2675438596491,-535.0
456,-464.43326039387307,-540.0
457,-464.46724890829694,-480.0
458,-464.4270152505447,-446.0
459,-464.50217391304346,-499.0
460,-464.61388286334056,-516.0
461,-464.5735930735931,-446.0
462,-464.18142548596114,-283.0
463,-464.375,-554.0
464,-464.1010752688172,-337.0
465,-464.0300429184549,-431.0
466,-464.03426124197,-466.0
467,-464.05555555555554,-474.0
468,-464.14285714285717,-505.0
469,-464.15744680851066,-471.0
470,-464.14649681528664,-459.0
471,-464.1419491525424,-462.0
472,-464.24524312896403,-513.0
473,-464.15400843881855,-421.0
474,-464.24,-505.0
475,-463.796218487395,-253.0
476,-464.0566037735849,-588.0
477,-464.17782426778246,-522.0
478,-464.21711899791234,-483.0
479,-464.18125,-447.0
480,-464.00207900207903,-378.0
481,-463.91701244813277,-423.0
482,-463.82815734989646,-421.0
483,-463.8099173553719,-455.0
484,-463.90515463917524,-510.0
485,-463.9650205761317,-493.0
486,-463.88501026694047,-425.0
487,-463.9446721311475,-493.0
488,-463.74233128834356,-365.0
489,-463.6714285714286,-429.0
490,-463.70468431771894,-480.0
491,-463.7723577235772,-497.0
492,-463.82758620689657,-491.0
493,-463.82995951417,-465.0
494,-463.6545454545454,-377.0
495,-463.57862903225805,-426.0
496,-463.4728370221328,-411.0
497,-463.3072289156627,-381.0
498,-463.38276553106215,-501.0
499,-463.358,-451.0
500,-463.1776447105788,-373.0
501,-463.1314741035857,-440.0
502,-463.065606361829,-430.0
503,-463.0952380952381,-478.0
504,-463.14257425742574,-487.0
505,-463.19169960474306,-488.0
506,-463.163708086785,-449.0
507,-463.34645669291336,-556.0
508,-463.3791748526523,-480.0
509,-463.2980392156863,-422.0
510,-463.27788649706457,-453.0
511,-463.294921875,-472.0
512,-463.1968810916179,-413.0
513,-463.10700389105057,-417.0
514,-462.97281553398057,-394.0
515,-462.984496124031,-469.0
516,-462.95551257253385,-448.0
517,-462.91698841698843,-443.0
518,-462.9402697495183,-475.0
519,-462.91346153846155,-449.0
520,-463.0095969289827,-513.0
521,-462.9942528735632,-455.0
522,-463.0401529636711,-487.0
523,-462.837786259542,-357.0
524,-462.96190476190475,-528.0
525,-463.02661596958177,-497.0
526,-463.13851992409866,-522.0
527,-463.11742424242425,-452.0
528,-463.0812854442344,-444.0
529,-463.0566037735849,-450.0
530,-463.0734463276836,-472.0
531,-463.0808270676692,-467.0
532,-463.15384615384613,-502.0
533,-463.2059925093633,-491.0
534,-463.21121495327105,-466.0
535,-463.2518656716418,-485.0
536,-463.0782122905028,-370.0
537,-462.9981412639405,-420.0
538,-462.93135435992576,-427.0
539,-463.01851851851853,-510.0
540,-462.99260628465805,-449.0
541,-462.95756457564573,-444.0
542,-462.88581952117863,-424.0
543,-462.875,-457.0
544,-462.9724770642202,-516.0
545,-463.01831501831504,-488.0
546,-463.0676416819013,-490.0
547,-463.0948905109489,-478.0
548,-463.12204007285976,-478.0
549,-463.16545454545457,-487.0
550,-463.1869328493648,-475.0
551,-463.29528985507244,-523.0
552,-463.245931283906,-436.0
553,-463.3104693140794,-499.0
554,-463.35495495495496,-488.0
555,-463.3561151079137,-464.0
556,-463.3231597845601,-445.0
557,-463.3817204301075,-496.0
558,-463.3703041144902,-457.0
559,-463.2375,-389.0
560,-463.2032085561497,-444.0
561,-462.9074733096085,-297.0
562,-462.9200710479574,-470.0
563,-462.7340425531915,-358.0
564,-462.8867256637168,-549.0
565,-462.7985865724382,-413.0
566,-462.84479717813053,-489.0
567,-462.8345070422535,-457.0
568,-462.89982425307556,-500.0
569,-462.8263157894737,-421.0
570,-462.7460595446585,-417.0
571,-462.9388111888112,-573.0
572,-462.9144851657941,-449.0
573,-462.9425087108014,-479.0
574,-463.03478260869565,-516.0
575,-462.99652777777777,-441.0
576,-462.9098786828423,-413.0
577,-462.98442906574394,-506.0
578,-462.9499136442142,-443.0
579,-462.85689655172416,-409.0
580,-462.89500860585196,-485.0
581,-462.7783505154639,-395.0
582,-462.67238421955403,-401.0
583,-462.71232876712327,-486.0
584,-462.5880341880342,-390.0
585,-462.5068259385666,-415.0
586,-462.4190800681431,-411.0
587,-462.6207482993197,-581.0
588,-462.62308998302206,-464.0
589,-462.68813559322035,-501.0
590,-462.7495769881557,-499.0
591,-462.8429054054054,-518.0
592,-462.85497470489037,-470.0
593,-462.7878787878788,-423.0
594,-462.8067226890756,-474.0
595,-462.68791946308727,-392.0
596,-462.8994974874372,-589.0
597,-463.02508361204013,-538.0
598,-462.9315525876461,-407.0
599,-462.8933333333333,-440.0
600,-462.85357737104823,-439.0
601,-462.93189368770766,-510.0
602,-463.0381426202322,-527.0
603,-462.97350993377484,-424.0
604,-462.9834710743802,-469.0
605,-462.94554455445547,-440.0
606,-462.8500823723229,-405.0
607,-462.82894736842104,-450.0
608,-462.8587848932676,-481.0
609,-463.05573770491804,-583.0
610,-463.14729950900164,-519.0
611,-463.08169934640523,-423.0
612,-463.17292006525287,-519.0
613,-463.12540716612375,-434.0
614,-462.9512195121951,-356.0
615,-462.887987012987,-424.0
616,-462.9270664505673,-487.0
617,-462.96925566343043,-489.0
618,-462.9967689822294,-480.0
619,-463.0532258064516,-498.0
620,-463.0966183574879,-490.0
621,-463.0498392282958,-434.0
622,-462.9582664526485,-406.0
623,-463.06410256410254,-529.0
624,-462.912,-368.0
625,-462.86581469648564,-434.0
626,-462.81180223285486,-429.0
627,-462.7627388535032,-432.0
628,-462.73926868044515,-448.0
629,-462.731746031746,-458.0
630,-462.6782884310618,-429.0
631,-462.6882911392405,-469.0
632,-462.7788309636651,-520.0
633,-462.86908517350156,-520.0
634,-462.92755905511814,-500.0
635,-462.937106918239,-469.0
636,-463.08320251177395,-556.0
637,-463.05015673981194,-442.0
638,-462.98591549295776,-422.0
639,-463.121875,-550.0
640,-463.30889235569424,-583.0
641,-463.4392523364486,-547.0
642,-463.3950233281493,-435.0
643,-463.472049689441,-513.0
644,-463.3813953488372,-405.0
645,-463.4736842105263,-523.0
646,-463.60278207109735,-547.0
647,-463.71604938271605,-537.0
648,-463.4838212634823,-313.0
649,-463.42,-422.0
650,-463.42242703533026,-465.0
651,-463.32515337423314,-400.0
652,-463.29555895865235,-444.0
653,-463.2782874617737,-452.0
654,-463.32519083969464,-494.0
655,-463.3521341463415,-481.0
656,-463.3181126331811,-441.0
657,-463.3145896656535,-461.0
658,-463.464339908953,-562.0
659,-463.4287878787879,-440.0
660,-463.40090771558243,-445.0
661,-463.3202416918429,-410.0
662,-463.31674208144796,-461.0
663,-463.3448795180723,-482.0
664,-463.387969924812,-492.0
665,-463.24024024024027,-365.0
666,-463.2503748125937,-470.0
667,-463.312874251497,-505.0
668,-463.3258594917788,-472.0
669,-463.3731343283582,-495.0
670,-463.3263785394933,-432.0
671,-463.3958333333333,-510.0
672,-463.39524517087665,-463.0
673,-463.27299703264094,-381.0
674,-463.2888888888889,-474.0
675,-463.2692307692308,-450.0
676,-463.2791728212703,-470.0
677,-463.18289085545723,-398.0
678,-463.1281296023564,-426.0
679,-463.1764705882353,-496.0
680,-463.13509544787075,-435.0
681,-463.07184750733137,-420.0
682,-463.04099560761347,-442.0
683,-463.0131578947368,-444.0
684,-462.8992700729927,-385.0
685,-462.9271137026239,-482.0
686,-462.95633187772927,-483.0
687,-463.01598837209303,-504.0
688,-463.05515239477506,-490.0
689,-463.09565217391304,-491.0
690,-462.94500723589,-359.0
691,-462.89161849710985,-426.0
692,-462.965367965368,-514.0
693,-463.0043227665706,-490.0
694,-463.1913669064748,-593.0
695,-463.0488505747126,-364.0
696,-463.0860832137733,-489.0
697,-463.0315186246418,-425.0
698,-462.9098712446352,-378.0
699,-462.9714285714286,-506.0
700,-463.0156918687589,-494.0
701,-463.008547008547,-458.0
702,-462.70981507823615,-253.0
703,-462.72585227272725,-474.0
704,-462.6468085106383,-407.0
705,-462.6600566572238,-472.0
706,-462.7284299858557,-511.0
707,-462.66101694915255,-415.0
708,-462.737658674189,-517.0
709,-462.72957746478875,-457.0
710,-462.71448663853727,-452.0
711,-462.6179775280899,-394.0
712,-462.7208976157083,-536.0
713,-462.7002801120448,-448.0
714,-462.65314685314684,-429.0
715,-462.73324022346367,-520.0
716,-462.8145048814505,-521.0
717,-462.8955431754875,-521.0
718,-462.9193324061196,-480.0
719,-462.9458333333333,-482.0
720,-462.86962552011096,-408.0
721,-462.77839335180056,-397.0
722,-462.7786998616874,-463.0
723,-462.7997237569061,-478.0
724,-462.84137931034485,-493.0
725,-462.8429752066116,-464.0
726,-462.82530949105916,-450.0
727,-462.8008241758242,-445.0
728,-462.78875171467763,-454.0
729,-463.013698630137,-627.0
730,-463.06703146374826,-502.0
731,-463.0669398907104,-463.0
732,-463.2987721691678,-633.0
733,-463.23433242506815,-416.0
734,-463.2,-438.0
735,-463.2785326086956,-521.0
736,-463.27272727272725,-459.0
737,-463.33875338753387,-512.0
738,-463.4871447902571,-573.0
739,-463.47297297297297,-453.0
740,-463.3940620782726,-405.0
741,-463.35849056603774,-437.0
742,-463.40511440107673,-498.0
743,-463.44086021505376,-490.0
744,-463.40805369127514,-439.0
745,-463.44101876675603,-488.0
746,-463.43908969210173,-462.0
747,-463.40106951871655,-435.0
748,-463.39252336448595,-457.0
749,-463.38533333333334,-458.0
750,-463.3448735019973,-433.0
751,-463.2154255319149,-366.0
752,-463.22045152722444,-467.0
753,-463.2161803713528,-460.0
754,-463.1364238410596,-403.0
755,-463.1296296296296,-458.0
756,-463.13606340819024,-468.0
757,-463.2440633245383,-545.0
758,-463.25823451910406,-474.0
759,-463.2921052631579,-489.0
760,-463.31931668856765,-484.0
761,-462.9750656167979,-201.0
762,-462.9829619921363,-469.0
763,-462.97513089005236,-457.0
764,-462.9843137254902,-470.0
765,-462.9895561357702,-467.0
766,-463.05345501955674,-512.0
767,-462.9231770833333,-363.0
768,-462.90637191157344,-450.0
769,-462.85194805194806,-421.0
770,-462.8702983138781,-477.0
771,-462.9637305699482,-535.0
772,-462.9340232858991,-440.0
773,-462.9573643410853,-481.0
774,-462.86451612903227,-391.0
775,-462.7628865979381,-384.0
776,-462.7889317889318,-483.0
777,-462.75578406169666,-437.0
778,-462.801026957638,-498.0
779,-462.8833333333333,-527.0
780,-462.8220230473752,-415.0
781,-462.4590792838875,-179.0
782,-462.49680715197957,-492.0
783,-462.63775510204084,-573.0
784,-462.67133757961784,-489.0
785,-462.6895674300254,-477.0
786,-462.7496823379924,-510.0
787,-462.6738578680203,-403.0
788,-462.5424588086185,-359.0
789,-462.44303797468353,-384.0
790,-462.5891276864728,-578.0
791,-462.40656565656565,-318.0
792,-462.4249684741488,-477.0
793,-462.360201511335,-411.0
794,-462.41509433962267,-506.0
795,-462.45603015075375,-495.0
796,-462.4818067754078,-483.0
797,-462.3533834586466,-360.0
798,-462.32165206508137,-437.0
799,-462.3525,-487.0
800,-462.3757802746567,-481.0
801,-462.41022443890273,-490.0
802,-462.45703611457037,-500.0
803,-462.3495024875622,-376.0
804,-462.30931677018634,-430.0
805,-462.38089330024815,-520.0
806,-462.4287484510533,-501.0
807,-462.54455445544556,-556.0
808,-462.5624227441285,-477.0
809,-462.6222222222222,-511.0
810,-462.6263871763255,-466.0
811,-462.66871921182263,-497.0
812,-462.58056580565807,-391.0
813,-462.3058968058968,-239.0
814,-462.23312883435585,-403.0
815,-462.2610294117647,-485.0
816,-462.2778457772338,-476.0
817,-462.27383863080684,-459.0
818,-462.28205128205127,-469.0
819,-462.2817073170732,-462.0
820,-462.3118148599269,-487.0
821,-462.2652068126521,-424.0
822,-462.3730255164034,-551.0
823,-462.4490291262136,-525.0
824,-462.51151515151514,-514.0
825,-462.5544794188862,-498.0
826,-462.7001209189843,-583.0
827,-462.6280193236715,-403.0
828,-462.5778045838359,-421.0
829,-462.5614457831325,-449.0
830,-462.59687123947054,-492.0
831,-462.6141826923077,-477.0
832,-462.5690276110444,-425.0
833,-462.5731414868105,-466.0
834,-462.5616766467066,-453.0
835,-462.6626794258373,-547.0
836,-462.6260454002389,-432.0
837,-462.68257756563247,-510.0
838,-462.66030989272946,-444.0
839,-462.67619047619047,-476.0
840,-462.63139120095127,-425.0
841,-462.79928741092635,-604.0
842,-462.8505338078292,-506.0
843,-462.7582938388626,-385.0
844,-462.72426035502957,-434.0
845,-462.66548463356975,-413.0
846,-462.8051948051948,-581.0
847,-462.8207547169811,-476.0
848,-462.8610129564193,-497.0
849,-462.92,-513.0
850,-462.93184488836664,-473.0
851,-463.00704225352115,-527.0
852,-463.0199296600234,-474.0
853,-463.03981264637,-480.0
854,-463.0877192982456,-504.0
855,-463.04789719626166,-429.0
856,-462.9801633605601,-405.0
857,-462.94988344988343,-437.0
858,-462.94412107101283,-458.0
859,-462.96627906976744,-482.0
860,-462.96051103368177,-458.0
861,-463.0278422273782,-521.0
862,-462.6998841251448,-180.0
863,-462.69675925925924,-460.0
864,-462.71445086705205,-478.0
865,-462.8083140877598,-544.0
866,-462.7335640138408,-398.0
867,-462.6716589861751,-409.0
868,-462.7180667433832,-503.0
869,-462.7528735632184,-493.0
870,-462.7267508610792,-440.0
871,-462.70642201834863,-445.0
872,-462.5933562428408,-364.0
873,-462.53661327231123,-413.0
874,-462.4937142857143,-425.0
875,-462.5582191780822,-519.0
876,-462.4675028506271,-383.0
877,-462.44533029612757,-443.0
878,-462.4345847554039,-453.0
879,-462.1670454545455,-227.0
880,-462.1872871736663,-480.0
881,-462.21655328798187,-488.0
882,-462.2740656851642,-513.0
883,-462.2692307692308,-458.0
884,-462.17627118644066,-380.0
885,-462.13995485327314,-430.0
