======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-05 20:19:18
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Games Played: 2000
Wins: 963
Win Rate: 48.15%
Evaluation Runtime: 336.96 seconds (5.62 minutes)

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 896.85
Std Dev: 493.68
Min Score: -108.00
Max Score: 1990.00
Median Score: 955.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 718.20 moves
Min Length: 192 moves
Max Length: 2998 moves
Median Length: 784 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
105    Yes    1131.00    1015      
106    Yes    1730.00    1018      
107    Yes    1408.00    784       
108    Yes    1180.00    868       
109    No     431.00     415       
110    Yes    1176.00    880       
111    Yes    1184.00    856       
112    Yes    1745.00    973       
113    No     570.00     838       
114    No     778.00     726       
115    Yes    1367.00    907       
116    No     455.00     285       
117    No     378.00     214       
118    No     154.00     196       
119    No     268.00     364       
120    Yes    1381.00    865       
121    No     194.00     226       
122    Yes    1930.00    1018      
123    Yes    1175.00    883       
124    No     609.00     511       
125    Yes    1549.00    961       
126    Yes    1162.00    922       
127    Yes    1544.00    976       
128    No     359.00     211       
129    Yes    1150.00    958       
130    Yes    1344.00    976       
131    Yes    1578.00    874       
132    No     709.00     811       
133    No     562.00     682       
134    Yes    1348.00    964       
135    Yes    1208.00    784       
136    No     369.00     211       
137    No     822.00     474       
138    No     383.00     229       
139    No     503.00     320       
140    No     559.00     691       
141    No     814.00     706       
142    No     385.00     225       
143    No     220.00     328       
144    Yes    1149.00    961       
145    Yes    1584.00    856       
146    Yes    1286.00    1150      
147    No     193.00     229       
148    No     941.00     655       
149    No     559.00     391       
150    No     -40.00     2998      
151    Yes    1421.00    745       
152    Yes    1144.00    976       
153    Yes    1356.00    940       
154    No     427.00     249       
155    No     414.00     436       
156    No     256.00     310       
157    Yes    1385.00    853       
158    Yes    1411.00    775       
159    Yes    1387.00    847       
160    Yes    1222.00    742       
161    Yes    1789.00    841       
162    Yes    1147.00    1567      
163    No     310.00     418       
164    No     145.00     193       
165    Yes    1331.00    1015      
166    Yes    1600.00    808       
167    Yes    1425.00    733       
168    Yes    1203.00    799       
169    No     721.00     566       
170    No     448.00     275       
171    Yes    1158.00    934       
172    No     202.00     232       
173    Yes    1144.00    976       
174    No     267.00     277       
175    Yes    1517.00    1057      
176    No     638.00     1234      
177    Yes    1412.00    772       
178    Yes    1131.00    1015      
179    Yes    1221.00    745       
180    No     900.00     838       
181    Yes    1415.00    763       
182    No     956.00     760       
183    No     617.00     488       
184    No     145.00     193       
185    No     941.00     745       
186    Yes    1164.00    916       
187    No     742.00     712       
188    Yes    1608.00    784       
189    Yes    1225.00    733       
190    No     720.00     568       
191    Yes    1120.00    1048      
192    Yes    1601.00    805       
193    No     402.00     232       
194    Yes    1136.00    1000      
195    Yes    1152.00    952       
196    No     186.00     220       
197    No     690.00     1110      
198    No     377.00     217       
199    No     1144.00    856       
200    No     474.00     586       
201    No     359.00     211       
202    Yes    1085.00    1153      
203    Yes    1569.00    901       
204    Yes    1142.00    982       
205    No     943.00     709       
206    No     441.00     267       
207    Yes    1584.00    856       
208    No     738.00     784       
209    No     309.00     391       
210    No     362.00     472       
211    No     612.00     1252      
212    No     175.00     253       
213    No     202.00     232       
214    Yes    1360.00    928       
215    Yes    1545.00    973       
216    Yes    1416.00    760       
217    Yes    1199.00    811       
218    No     748.00     844       
219    Yes    1767.00    907       
220    Yes    1283.00    1159      
221    Yes    1180.00    868       
222    Yes    1355.00    943       
223    No     198.00     244       
224    No     160.00     2998      
225    Yes    1376.00    880       
226    No     378.00     215       
227    Yes    1296.00    1120      
228    Yes    1149.00    961       
229    No     930.00     688       
230    No     468.00     304       
231    Yes    1785.00    853       
232    No     393.00     229       
233    No     145.00     193       
234    No     314.00     406       
235    Yes    1363.00    919       
236    No     615.00     435       
237    Yes    1223.00    739       
238    No     359.00     211       
239    Yes    564.00     2716      
240    No     488.00     754       
241    No     369.00     213       
242    Yes    1196.00    820       
243    Yes    1526.00    1030      
244    Yes    1405.00    793       
245    No     153.00     199       
246    Yes    1352.00    952       
247    No     664.00     767       
248    Yes    1216.00    760       
249    No     309.00     331       
250    No     688.00     576       
251    No     291.00     355       
252    No     744.00     947       
253    No     370.00     418       
254    Yes    1375.00    883       
255    Yes    1206.00    790       
256    No     577.00     219       
257    Yes    1408.00    784       
258    Yes    1811.00    775       
259    Yes    1186.00    850       
260    No     546.00     610       
261    No     442.00     263       
262    Yes    1345.00    973       
263    Yes    1349.00    961       
264    No     162.00     202       
265    No     455.00     284       
266    No     266.00     280       
267    No     345.00     193       
268    No     160.00     2998      
269    No     525.00     883       
270    No     741.00     955       
271    No     393.00     229       
272    No     349.00     451       
273    Yes    1365.00    913       
274    No     726.00     790       
275    No     193.00     229       
276    Yes    1346.00    970       
277    Yes    1157.00    937       
278    Yes    1413.00    769       
279    No     749.00     871       
280    No     694.00     616       
281    No     712.00     1012      
282    No     751.00     866       
283    Yes    1399.00    811       
284    Yes    1798.00    814       
285    No     531.00     745       
286    Yes    1602.00    802       
287    No     587.00     817       
288    No     576.00     221       
289    No     509.00     991       
290    No     346.00     490       
291    No     802.00     772       
292    No     847.00     969       
293    Yes    1556.00    940       
294    No     362.00     202       
295    No     187.00     247       
296    Yes    1554.00    946       
297    No     529.00     781       
298    Yes    1163.00    919       
299    No     257.00     307       
300    No     434.00     676       
301    No     280.00     1678      
302    Yes    1208.00    784       
303    Yes    1159.00    931       
304    Yes    1212.00    772       
305    No     153.00     199       
306    Yes    1351.00    955       
307    Yes    1788.00    844       
308    Yes    1193.00    829       
309    No     145.00     193       
310    Yes    1357.00    937       
311    No     272.00     382       
312    Yes    1148.00    964       
313    No     838.00     425       
314    No     953.00     919       
315    No     162.00     202       
316    No     629.00     691       
317    No     631.00     415       
318    Yes    1798.00    814       
319    No     238.00     274       
320    Yes    1375.00    883       
321    No     607.00     907       
322    No     151.00     235       
323    Yes    1934.00    1006      
324    No     334.00     766       
325    Yes    1173.00    889       
326    No     178.00     214       
327    No     466.00     580       
328    Yes    1375.00    883       
329    Yes    1342.00    982       
330    Yes    1416.00    760       
331    No     766.00     760       
332    Yes    1143.00    979       
333    Yes    1171.00    895       
334    No     450.00     448       
335    No     585.00     823       
336    No     385.00     223       
337    Yes    1389.00    841       
338    No     345.00     193       
339    Yes    1151.00    955       
340    Yes    1775.00    883       
341    No     481.00     595       
342    No     406.00     280       
343    No     442.00     262       
344    No     161.00     205       
345    No     712.00     833       
346    No     394.00     226       
347    No     402.00     232       
348    Yes    1193.00    829       
349    No     193.00     229       
350    No     258.00     304       
351    Yes    1217.00    757       
352    Yes    1398.00    814       
353    No     435.00     255       
354    Yes    1187.00    847       
355    No     246.00     310       
356    No     162.00     202       
357    Yes    1588.00    844       
358    No     562.00     352       
359    No     690.00     628       
360    Yes    1578.00    874       
361    No     939.00     602       
362    No     362.00     412       
363    Yes    1614.00    766       
364    No     193.00     229       
365    No     664.00     586       
366    No     160.00     2998      
367    Yes    1208.00    784       
368    Yes    1605.00    793       
369    No     435.00     255       
370    Yes    1402.00    802       
371    Yes    1209.00    781       
372    Yes    1178.00    874       
373    No     559.00     601       
374    Yes    1200.00    808       
375    Yes    1396.00    820       
376    Yes    1153.00    949       
377    No     359.00     211       
378    Yes    1369.00    901       
379    No     414.00     466       
380    Yes    1427.00    727       
381    No     645.00     673       
382    No     622.00     413       
383    No     1121.00    895       
384    No     729.00     961       
385    No     702.00     502       
386    No     534.00     706       
387    Yes    1326.00    1030      
388    No     767.00     727       
389    Yes    1192.00    832       
390    No     547.00     757       
391    No     142.00     202       
392    Yes    1143.00    979       
393    Yes    1409.00    781       
394    No     560.00     2998      
395    No     546.00     850       
396    Yes    1412.00    772       
397    No     727.00     339       
398    No     309.00     331       
399    No     968.00     846       
400    No     938.00     965       
401    Yes    1187.00    847       
402    No     602.00     232       
403    No     337.00     427       
404    Yes    1164.00    916       
405    No     928.00     844       
406    No     528.00     454       
407    No     742.00     353       
408    Yes    1327.00    1027      
409    Yes    1175.00    883       
410    Yes    1407.00    787       
411    No     377.00     217       
412    No     160.00     2998      
413    Yes    1179.00    871       
414    No     554.00     706       
415    No     570.00     628       
416    No     338.00     364       
417    No     920.00     1018      
418    Yes    1385.00    853       
419    No     788.00     726       
420    Yes    1339.00    991       
421    No     753.00     709       
422    Yes    1471.00    1195      
423    Yes    1767.00    907       
424    Yes    1168.00    2104      
425    No     760.00     838       
426    Yes    1408.00    784       
427    Yes    1127.00    1027      
428    No     421.00     265       
429    Yes    1200.00    808       
430    No     701.00     597       
431    Yes    1342.00    982       
432    No     335.00     283       
433    Yes    1248.00    1264      
434    No     319.00     571       
435    No     482.00     562       
436    Yes    1364.00    916       
437    Yes    1564.00    916       
438    No     386.00     220       
439    Yes    1101.00    1105      
440    Yes    1390.00    838       
441    No     235.00     253       
442    No     687.00     518       
443    Yes    1592.00    832       
444    No     439.00     421       
445    Yes    1204.00    796       
446    Yes    756.00     2140      
447    Yes    1203.00    799       
448    Yes    1613.00    769       
449    Yes    1112.00    1072      
450    No     369.00     211       
451    Yes    1413.00    769       
452    No     584.00     706       
453    Yes    1351.00    955       
454    No     169.00     211       
455    No     541.00     955       
456    Yes    1416.00    760       
457    Yes    1379.00    871       
458    Yes    1581.00    865       
459    Yes    1424.00    736       
460    Yes    1405.00    793       
461    Yes    1391.00    835       
462    No     570.00     628       
463    No     185.00     223       
464    Yes    1196.00    820       
465    No     145.00     193       
466    Yes    1151.00    955       
467    Yes    1183.00    859       
468    Yes    884.00     1756      
469    Yes    1176.00    880       
470    No     202.00     232       
471    Yes    1203.00    799       
472    No     566.00     372       
473    Yes    1140.00    988       
474    Yes    1095.00    1123      
475    Yes    1261.00    1225      
476    No     735.00     973       
477    Yes    1205.00    793       
478    No     750.00     688       
479    Yes    1614.00    766       
480    Yes    1219.00    751       
481    Yes    1572.00    892       
482    No     1142.00    714       
483    No     631.00     416       
484    No     393.00     231       
485    Yes    1191.00    835       
486    Yes    1335.00    1003      
487    No     138.00     214       
488    No     495.00     343       
489    No     435.00     255       
490    No     817.00     727       
491    Yes    1064.00    1216      
492    No     729.00     871       
493    Yes    1360.00    928       
494    No     402.00     234       
495    Yes    1340.00    988       
496    No     169.00     211       
497    Yes    1602.00    802       
498    Yes    892.00     2332      
499    Yes    1175.00    883       
500    Yes    1220.00    748       
501    Yes    1534.00    1006      
502    Yes    1548.00    964       
503    No     766.00     760       
504    Yes    1183.00    859       
505    Yes    1348.00    964       
506    No     568.00     574       
507    No     186.00     220       
508    Yes    1577.00    877       
509    Yes    1811.00    775       
510    No     664.00     557       
511    No     193.00     229       
512    No     1159.00    751       
513    Yes    1368.00    904       
514    Yes    1181.00    865       
515    Yes    1393.00    829       
516    Yes    1197.00    817       
517    No     454.00     646       
518    No     46.00      2440      
519    Yes    1605.00    793       
520    Yes    1359.00    931       
521    No     566.00     520       
522    No     145.00     193       
523    No     340.00     2998      
524    Yes    1417.00    757       
525    No     647.00     638       
526    No     177.00     217       
527    No     512.00     352       
528    Yes    1424.00    736       
529    No     162.00     202       
530    Yes    1219.00    751       
531    No     358.00     364       
532    Yes    1355.00    943       
533    No     178.00     214       
534    Yes    1127.00    1027      
535    Yes    1403.00    799       
536    No     595.00     733       
537    Yes    1375.00    883       
538    Yes    1582.00    862       
539    Yes    1767.00    907       
540    No     144.00     196       
541    No     341.00     415       
542    No     345.00     193       
543    No     723.00     799       
544    No     435.00     253       
545    Yes    1193.00    829       
546    No     949.00     871       
547    No     575.00     703       
548    No     143.00     199       
549    No     355.00     373       
550    No     480.00     330       
551    No     185.00     223       
552    Yes    1335.00    1003      
553    Yes    1579.00    871       
554    Yes    1604.00    796       
555    No     1003.00    679       
556    No     -40.00     2998      
557    Yes    1333.00    1009      
558    No     775.00     703       
559    No     359.00     451       
560    Yes    1617.00    757       
561    No     160.00     2998      
562    No     345.00     193       
563    Yes    1179.00    871       
564    Yes    1411.00    775       
565    Yes    1409.00    781       
566    Yes    1179.00    871       
567    No     159.00     211       
568    No     350.00     478       
569    No     242.00     262       
570    No     432.00     263       
571    No     227.00     247       
572    Yes    1407.00    787       
573    No     719.00     421       
574    Yes    1799.00    811       
575    No     669.00     303       
576    No     157.00     217       
577    No     266.00     280       
578    No     1147.00    879       
579    No     918.00     905       
580    Yes    1144.00    976       
581    No     345.00     193       
582    Yes    1448.00    1264      
583    Yes    1544.00    976       
584    Yes    1404.00    796       
585    Yes    1408.00    784       
586    No     186.00     220       
587    No     350.00     358       
588    No     924.00     768       
589    No     145.00     193       
590    No     534.00     706       
591    No     386.00     220       
592    No     276.00     1060      
593    No     676.00     700       
594    No     555.00     613       
595    Yes    1505.00    1093      
596    No     638.00     394       
597    No     555.00     793       
598    Yes    1376.00    880       
599    No     369.00     212       
600    No     802.00     772       
601    No     264.00     346       
602    Yes    1508.00    1084      
603    Yes    1571.00    895       
604    No     662.00     592       
605    Yes    1198.00    814       
606    Yes    1408.00    784       
607    No     145.00     193       
608    Yes    1588.00    844       
609    Yes    1386.00    850       
610    No     153.00     199       
611    Yes    1766.00    910       
612    No     346.00     400       
613    No     1183.00    831       
614    No     758.00     754       
615    Yes    1344.00    976       
616    Yes    1592.00    832       
617    Yes    1200.00    808       
618    Yes    1592.00    832       
619    No     913.00     771       
620    Yes    1487.00    1147      
621    Yes    1425.00    733       
622    Yes    1403.00    799       
623    Yes    1208.00    784       
624    Yes    1745.00    973       
625    Yes    1389.00    841       
626    Yes    1239.00    1291      
627    Yes    1334.00    1006      
628    Yes    1383.00    859       
629    Yes    1350.00    958       
630    No     193.00     229       
631    Yes    1353.00    949       
632    Yes    1106.00    1090      
633    No     378.00     214       
634    No     379.00     421       
635    Yes    1516.00    1060      
636    No     517.00     1027      
637    Yes    1415.00    763       
638    No     202.00     232       
639    No     243.00     259       
640    No     462.00     1342      
641    No     144.00     196       
642    No     345.00     193       
643    Yes    1359.00    931       
644    No     954.00     678       
645    No     744.00     646       
646    Yes    1161.00    925       
647    No     767.00     727       
648    Yes    1613.00    769       
649    Yes    1349.00    961       
650    No     974.00     856       
651    No     354.00     376       
652    Yes    1603.00    799       
653    Yes    1397.00    817       
654    Yes    1377.00    877       
655    Yes    1124.00    1036      
656    No     445.00     913       
657    No     194.00     226       
658    Yes    1408.00    784       
659    No     544.00     736       
660    No     434.00     256       
661    Yes    1188.00    844       
662    No     343.00     199       
663    Yes    1392.00    832       
664    Yes    1508.00    1084      
665    Yes    1386.00    850       
666    Yes    1312.00    1072      
667    Yes    1763.00    919       
668    Yes    1354.00    946       
669    Yes    1405.00    1393      
670    No     393.00     229       
671    No     543.00     619       
672    No     151.00     235       
673    Yes    1383.00    859       
674    Yes    1161.00    925       
675    Yes    1596.00    820       
676    Yes    1399.00    811       
677    Yes    1147.00    967       
678    Yes    1525.00    1033      
679    Yes    1185.00    853       
680    No     349.00     211       
681    No     169.00     211       
682    Yes    1191.00    835       
683    Yes    1794.00    826       
684    Yes    1338.00    994       
685    Yes    1182.00    862       
686    Yes    1384.00    856       
687    Yes    1178.00    874       
688    No     305.00     343       
689    Yes    1204.00    796       
690    No     178.00     214       
691    Yes    766.00     2110      
692    Yes    1522.00    1042      
693    Yes    1392.00    832       
694    No     528.00     335       
695    Yes    1571.00    895       
696    Yes    1203.00    799       
697    Yes    1208.00    784       
698    Yes    1191.00    835       
699    Yes    1798.00    814       
700    Yes    1366.00    910       
701    No     577.00     667       
702    Yes    1363.00    919       
703    No     775.00     763       
704    No     562.00     203       
705    Yes    1345.00    973       
706    Yes    1408.00    784       
707    No     646.00     520       
708    Yes    1551.00    955       
709    Yes    1303.00    1099      
710    Yes    1574.00    886       
711    Yes    1391.00    835       
712    No     266.00     280       
713    No     608.00     245       
714    No     193.00     229       
715    Yes    1200.00    808       
716    No     469.00     1111      
717    Yes    1375.00    883       
718    No     402.00     232       
719    No     710.00     748       
720    Yes    1601.00    805       
721    Yes    1260.00    1228      
722    No     788.00     814       
723    Yes    1609.00    781       
724    No     612.00     1342      
725    No     145.00     193       
726    Yes    1372.00    892       
727    Yes    1194.00    826       
728    Yes    1367.00    907       
729    No     410.00     239       
730    No     423.00     619       
731    No     740.00     748       
732    Yes    1403.00    799       
733    No     254.00     316       
734    Yes    1397.00    817       
735    Yes    1581.00    865       
736    Yes    1396.00    820       
737    No     145.00     193       
738    Yes    1176.00    880       
739    Yes    1563.00    919       
740    No     504.00     856       
741    No     744.00     947       
742    No     711.00     626       
743    Yes    1393.00    829       
744    No     718.00     1024      
745    No     169.00     211       
746    Yes    1208.00    784       
747    No     186.00     220       
748    No     154.00     196       
749    Yes    1359.00    931       
750    No     870.00     1140      
751    No     234.00     286       
752    No     202.00     232       
753    Yes    1209.00    781       
754    Yes    1160.00    928       
755    No     162.00     202       
756    Yes    1595.00    823       
757    No     554.00     916       
758    Yes    1786.00    850       
759    Yes    1579.00    871       
760    No     186.00     220       
761    Yes    1822.00    742       
762    No     488.00     305       
763    No     479.00     871       
764    No     193.00     229       
765    Yes    1132.00    1012      
766    No     559.00     451       
767    No     754.00     616       
768    No     345.00     193       
769    No     475.00     553       
770    No     474.00     646       
771    Yes    1556.00    940       
772    No     864.00     796       
773    Yes    1349.00    961       
774    Yes    1197.00    817       
775    No     153.00     199       
776    Yes    1600.00    808       
777    Yes    1218.00    754       
778    No     153.00     199       
779    Yes    1565.00    913       
780    Yes    1410.00    778       
781    Yes    1387.00    847       
782    Yes    1119.00    1051      
783    Yes    1416.00    760       
784    Yes    1528.00    1024      
785    No     546.00     401       
786    Yes    1396.00    820       
787    Yes    1605.00    793       
788    Yes    1367.00    907       
789    Yes    1348.00    964       
790    Yes    1179.00    871       
791    No     385.00     225       
792    Yes    1164.00    916       
793    No     720.00     628       
794    Yes    1165.00    913       
795    Yes    1408.00    784       
796    Yes    1224.00    1336      
797    Yes    1188.00    844       
798    No     145.00     193       
799    Yes    1596.00    820       
800    Yes    1139.00    991       
801    Yes    1388.00    844       
802    No     550.00     928       
803    No     353.00     199       
804    No     783.00     799       
805    Yes    1183.00    859       
806    No     306.00     310       
807    No     598.00     784       
808    Yes    1755.00    943       
809    Yes    1397.00    817       
810    No     858.00     695       
811    No     156.00     220       
812    No     402.00     232       
813    Yes    1390.00    838       
814    Yes    1343.00    979       
815    Yes    1576.00    880       
816    No     601.00     537       
817    No     154.00     196       
818    No     533.00     619       
819    Yes    1533.00    1009      
820    Yes    1120.00    1048      
821    Yes    1147.00    967       
822    No     630.00     419       
823    Yes    1053.00    1249      
824    No     574.00     856       
825    No     262.00     292       
826    Yes    1160.00    928       
827    Yes    1583.00    859       
828    Yes    1425.00    733       
829    Yes    1333.00    1009      
830    Yes    1177.00    877       
831    No     153.00     199       
832    Yes    1261.00    1225      
833    No     938.00     905       
834    Yes    1347.00    967       
835    No     369.00     211       
836    No     143.00     199       
837    No     193.00     229       
838    No     393.00     229       
839    Yes    1405.00    793       
840    No     648.00     276       
841    No     394.00     226       
842    No     226.00     250       
843    No     710.00     1018      
844    No     347.00     277       
845    No     202.00     232       
846    No     153.00     199       
847    Yes    1415.00    763       
848    No     402.00     234       
849    No     626.00     1270      
850    Yes    1407.00    787       
851    Yes    1411.00    775       
852    Yes    1144.00    976       
853    Yes    1199.00    811       
854    Yes    1571.00    895       
855    Yes    1301.00    1105      
856    Yes    1371.00    895       
857    Yes    1433.00    709       
858    No     148.00     214       
859    No     556.00     670       
860    Yes    1357.00    937       
861    No     153.00     199       
862    Yes    1784.00    856       
863    No     756.00     700       
864    Yes    1452.00    1252      
865    No     504.00     378       
866    No     814.00     407       
867    No     435.00     254       
868    No     630.00     658       
869    No     726.00     732       
870    No     154.00     196       
871    Yes    1527.00    1027      
872    No     593.00     229       
873    No     450.00     1228      
874    No     134.00     196       
875    No     1066.00    730       
876    No     698.00     574       
877    Yes    1592.00    832       
878    No     385.00     223       
879    No     402.00     234       
880    Yes    1212.00    1972      
881    Yes    1404.00    796       
882    No     196.00     340       
883    No     346.00     400       
884    Yes    1417.00    757       
885    No     757.00     907       
886    Yes    1332.00    1012      
887    Yes    1608.00    784       
888    No     641.00     267       
889    Yes    1263.00    1219      
890    No     203.00     259       
891    No     393.00     229       
892    Yes    1595.00    823       
893    Yes    1229.00    721       
894    Yes    1261.00    1225      
895    No     145.00     193       
896    No     430.00     508       
897    No     202.00     232       
898    No     635.00     253       
899    No     573.00     381       
900    Yes    1793.00    829       
901    Yes    1407.00    787       
902    No     345.00     193       
903    No     162.00     202       
904    No     693.00     469       
905    No     774.00     828       
906    No     388.00     244       
907    No     697.00     878       
908    Yes    1416.00    760       
909    Yes    1193.00    829       
910    No     486.00     520       
911    No     360.00     2998      
912    Yes    1184.00    856       
913    No     754.00     676       
914    No     155.00     223       
915    No     435.00     254       
916    Yes    1386.00    850       
917    No     170.00     208       
918    Yes    1407.00    787       
919    Yes    1119.00    1051      
920    No     791.00     475       
921    No     442.00     652       
922    No     631.00     415       
923    No     528.00     904       
924    No     983.00     799       
925    Yes    1413.00    769       
926    Yes    1576.00    880       
927    Yes    1776.00    880       
928    No     494.00     676       
929    Yes    1165.00    913       
930    Yes    1077.00    1177      
931    Yes    1190.00    838       
932    No     599.00     571       
933    No     744.00     706       
934    No     1160.00    808       
935    No     1081.00    535       
936    Yes    1128.00    1024      
937    No     607.00     399       
938    Yes    1308.00    1084      
939    No     362.00     202       
940    Yes    1336.00    1000      
941    No     135.00     193       
942    Yes    1196.00    820       
943    Yes    1609.00    781       
944    No     144.00     196       
945    Yes    1114.00    1066      
946    No     596.00     730       
947    No     242.00     262       
948    No     590.00     628       
949    No     153.00     199       
950    No     515.00     643       
951    Yes    1376.00    880       
952    No     402.00     234       
953    Yes    992.00     2032      
954    No     186.00     220       
955    No     159.00     211       
956    Yes    1600.00    808       
957    No     186.00     220       
958    No     526.00     342       
959    Yes    1388.00    844       
960    No     803.00     530       
961    Yes    1174.00    886       
962    Yes    1160.00    928       
963    No     369.00     213       
964    No     744.00     886       
965    No     763.00     649       
966    No     150.00     208       
967    No     208.00     274       
968    No     554.00     736       
969    Yes    1309.00    1081      
970    No     180.00     238       
971    Yes    1335.00    1003      
972    No     185.00     223       
973    No     185.00     223       
974    No     706.00     821       
975    Yes    1340.00    988       
976    Yes    1748.00    964       
977    No     353.00     199       
978    No     682.00     502       
979    Yes    1366.00    910       
980    Yes    1624.00    736       
981    No     393.00     229       
982    Yes    1197.00    817       
983    Yes    1384.00    856       
984    Yes    1265.00    1213      
985    Yes    1133.00    1009      
986    Yes    1566.00    910       
987    No     903.00     861       
988    Yes    1372.00    892       
989    No     657.00     1027      
990    No     734.00     616       
991    Yes    1379.00    871       
992    No     153.00     199       
993    No     549.00     721       
994    No     895.00     553       
995    No     393.00     229       
996    Yes    1596.00    820       
997    No     166.00     220       
998    Yes    1304.00    1096      
999    Yes    1595.00    823       
1000   Yes    1203.00    799       
1001   Yes    1220.00    748       
1002   Yes    1125.00    1033      
1003   Yes    1401.00    805       
1004   Yes    1615.00    763       
1005   No     363.00     469       
1006   No     892.00     712       
1007   No     985.00     733       
1008   No     193.00     229       
1009   Yes    1619.00    751       
1010   No     170.00     208       
1011   Yes    1200.00    808       
1012   Yes    1518.00    1054      
1013   No     162.00     202       
1014   Yes    1354.00    946       
1015   Yes    1379.00    871       
1016   Yes    1550.00    958       
1017   No     174.00     226       
1018   No     879.00     871       
1019   Yes    1141.00    985       
1020   No     941.00     746       
1021   Yes    1395.00    823       
1022   No     324.00     376       
1023   Yes    1130.00    1018      
1024   No     193.00     229       
1025   Yes    1379.00    871       
1026   Yes    1775.00    883       
1027   Yes    1613.00    769       
1028   Yes    1116.00    1060      
1029   Yes    1257.00    1237      
1030   Yes    1195.00    823       
1031   No     418.00     245       
1032   Yes    590.00     2638      
1033   Yes    1394.00    826       
1034   Yes    1205.00    793       
1035   Yes    1332.00    1012      
1036   Yes    1173.00    889       
1037   No     978.00     814       
1038   No     379.00     303       
1039   No     844.00     618       
1040   No     169.00     211       
1041   Yes    1797.00    817       
1042   Yes    1504.00    1096      
1043   No     597.00     1297      
1044   No     198.00     244       
1045   Yes    1360.00    928       
1046   Yes    1409.00    781       
1047   No     483.00     709       
1048   Yes    1096.00    1120      
1049   No     385.00     225       
1050   Yes    1213.00    769       
1051   No     602.00     232       
1052   No     458.00     964       
1053   No     786.00     640       
1054   Yes    1351.00    955       
