======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-05 11:23:47
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Games Played: 10000
Wins: 6313
Win Rate: 63.13%
Evaluation Runtime: 2219.47 seconds (36.99 minutes)

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 1174.78
Std Dev: 453.59
Min Score: -190.00
Max Score: 2017.00
Median Score: 1337.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 851.03 moves
Min Length: 177 moves
Max Length: 2998 moves
Median Length: 858 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
64     No     584.00     527       
65     No     844.00     707       
66     Yes    1583.00    859       
67     Yes    1401.00    805       
68     Yes    1535.00    1003      
69     Yes    1529.00    1021      
70     No     452.00     864       
71     No     802.00     503       
72     Yes    1333.00    1009      
73     Yes    1609.00    781       
74     Yes    1989.00    841       
75     Yes    1597.00    817       
76     Yes    1381.00    865       
77     No     1020.00    599       
78     Yes    1686.00    1150      
79     Yes    1552.00    952       
80     Yes    1593.00    829       
81     Yes    1349.00    961       
82     No     458.00     575       
83     No     380.00     328       
84     Yes    1541.00    985       
85     No     740.00     870       
86     No     474.00     347       
87     Yes    1565.00    913       
88     Yes    1385.00    853       
89     No     1146.00    612       
90     No     354.00     226       
91     No     627.00     549       
92     Yes    1778.00    874       
93     Yes    1349.00    961       
94     Yes    1365.00    913       
95     Yes    1749.00    961       
96     Yes    1597.00    817       
97     Yes    1565.00    913       
98     No     476.00     582       
99     Yes    1789.00    841       
100    No     412.00     293       
101    Yes    1597.00    817       
102    Yes    1605.00    793       
103    Yes    1712.00    1072      
104    No     421.00     325       
105    No     864.00     677       
106    No     897.00     969       
107    No     182.00     292       
108    No     688.00     725       
109    Yes    2005.00    793       
110    Yes    1785.00    853       
111    Yes    1153.00    1549      
112    Yes    1654.00    1246      
113    No     329.00     241       
114    No     680.00     539       
115    Yes    1521.00    1045      
116    Yes    1787.00    847       
117    Yes    1177.00    877       
118    No     420.00     509       
119    No     871.00     536       
120    Yes    1389.00    841       
121    No     500.00     360       
122    Yes    1768.00    904       
123    Yes    1741.00    985       
124    Yes    1389.00    841       
125    No     368.00     275       
126    Yes    1536.00    1000      
127    Yes    1573.00    889       
128    No     849.00     512       
129    No     782.00     443       
130    Yes    1577.00    877       
131    No     559.00     452       
132    Yes    1361.00    925       
133    Yes    1277.00    1177      
134    No     706.00     882       
135    No     380.00     239       
136    Yes    1341.00    985       
137    No     622.00     533       
138    No     444.00     317       
139    No     117.00     277       
140    Yes    1393.00    829       
141    Yes    1193.00    829       
142    No     676.00     822       
143    Yes    1309.00    1081      
144    No     672.00     594       
145    No     600.00     539       
146    Yes    1357.00    937       
147    Yes    1372.00    2092      
148    No     942.00     653       
149    Yes    1404.00    796       
150    Yes    1357.00    937       
151    Yes    1545.00    973       
152    Yes    1341.00    985       
153    No     1104.00    856       
154    No     722.00     684       
155    Yes    1577.00    877       
156    Yes    1361.00    925       
157    No     1056.00    1061      
158    No     716.00     342       
159    No     372.00     292       
160    Yes    1332.00    1012      
161    Yes    1575.00    883       
162    Yes    1509.00    1081      
163    No     1006.00    1212      
164    Yes    1589.00    841       
165    No     694.00     768       
166    No     608.00     515       
167    Yes    1517.00    1057      
168    No     918.00     664       
169    Yes    1372.00    892       
170    Yes    1725.00    1033      
171    Yes    1129.00    1021      
172    Yes    1773.00    889       
173    Yes    1391.00    835       
174    Yes    1035.00    1303      
175    No     723.00     1610      
176    No     232.00     412       
177    Yes    1069.00    1201      
178    Yes    1585.00    853       
179    No     804.00     618       
180    No     752.00     804       
181    Yes    1529.00    1021      
182    Yes    1749.00    961       
183    Yes    1397.00    817       
184    Yes    1655.00    1243      
185    No     754.00     828       
186    Yes    1589.00    841       
187    Yes    1569.00    901       
188    Yes    1361.00    925       
189    Yes    1361.00    925       
190    No     540.00     358       
191    Yes    1361.00    925       
192    Yes    1765.00    913       
193    No     1018.00    516       
194    Yes    1773.00    889       
195    No     343.00     261       
196    No     1032.00    1012      
197    No     820.00     1169      
198    Yes    1756.00    940       
199    Yes    1785.00    853       
200    No     719.00     332       
201    Yes    1597.00    817       
202    No     390.00     270       
203    Yes    1385.00    853       
204    Yes    1549.00    961       
205    Yes    1597.00    817       
206    Yes    1380.00    868       
207    Yes    1373.00    889       
208    Yes    1349.00    961       
209    No     408.00     1324      
210    Yes    1593.00    829       
211    Yes    1331.00    1015      
212    Yes    1351.00    955       
213    Yes    1665.00    1213      
214    No     882.00     834       
215    No     700.00     569       
216    Yes    1777.00    877       
217    No     1095.00    943       
218    No     636.00     581       
219    Yes    1753.00    949       
220    No     435.00     585       
221    Yes    1388.00    844       
222    Yes    1553.00    949       
223    Yes    1377.00    877       
224    No     478.00     1986      
225    Yes    1575.00    883       
226    Yes    1261.00    1225      
227    Yes    1380.00    868       
228    Yes    1781.00    865       
229    Yes    1593.00    829       
230    No     954.00     496       
231    Yes    1357.00    937       
232    Yes    1749.00    961       
233    Yes    1560.00    928       
234    Yes    1369.00    901       
235    No     686.00     371       
236    No     574.00     376       
237    Yes    1377.00    877       
238    No     964.00     798       
239    Yes    1389.00    841       
240    Yes    1527.00    1027      
241    No     706.00     701       
242    Yes    1117.00    1057      
243    No     524.00     347       
244    Yes    1557.00    937       
245    No     401.00     266       
246    Yes    1813.00    769       
247    Yes    1253.00    1249      
248    Yes    1353.00    949       
249    Yes    1526.00    1030      
250    No     1128.00    665       
251    No     376.00     280       
252    Yes    1355.00    943       
253    Yes    1805.00    793       
254    No     842.00     714       
255    Yes    1363.00    919       
256    Yes    1761.00    925       
257    No     936.00     820       
258    Yes    1343.00    979       
259    Yes    1197.00    817       
260    Yes    1561.00    925       
261    Yes    1301.00    1105      
262    No     448.00     516       
263    Yes    1541.00    985       
264    Yes    1661.00    1225      
265    Yes    1582.00    862       
266    Yes    1289.00    1141      
267    No     430.00     479       
268    Yes    1801.00    805       
269    Yes    1386.00    850       
270    Yes    1443.00    1279      
271    Yes    1353.00    949       
272    Yes    1364.00    916       
273    No     926.00     582       
274    No     652.00     773       
275    No     832.00     774       
276    Yes    1372.00    892       
277    Yes    1362.00    922       
278    Yes    1949.00    961       
279    Yes    1713.00    1069      
280    Yes    1725.00    1033      
281    Yes    1357.00    937       
282    Yes    1325.00    1033      
283    No     826.00     821       
284    No     730.00     360       
285    Yes    1516.00    1060      
286    No     466.00     1181      
287    Yes    1401.00    805       
288    Yes    1365.00    913       
289    Yes    1546.00    970       
290    Yes    1764.00    916       
291    Yes    1193.00    829       
292    Yes    1569.00    901       
293    No     1170.00    870       
294    Yes    1555.00    943       
295    No     1014.00    498       
296    No     382.00     233       
297    Yes    1182.00    862       
298    No     906.00     730       
299    Yes    1545.00    973       
300    No     313.00     560       
301    Yes    1344.00    976       
302    Yes    1393.00    829       
303    No     718.00     965       
304    No     670.00     630       
305    No     1175.00    825       
306    Yes    1132.00    1012      
307    Yes    1351.00    955       
308    No     805.00     525       
309    Yes    1693.00    1129      
310    Yes    1805.00    793       
311    No     226.00     280       
312    Yes    1180.00    868       
313    Yes    1376.00    880       
314    Yes    1357.00    937       
315    No     170.00     268       
316    Yes    1617.00    757       
317    No     460.00     929       
318    Yes    1165.00    913       
319    No     457.00     669       
320    No     897.00     849       
321    Yes    1546.00    970       
322    Yes    1298.00    1714      
323    No     980.00     839       
324    Yes    1893.00    1129      
325    Yes    1289.00    1141      
326    No     646.00     701       
327    No     410.00     599       
328    No     620.00     450       
329    Yes    1585.00    853       
330    Yes    1305.00    1093      
331    No     930.00     810       
332    Yes    1381.00    865       
333    Yes    1585.00    853       
334    No     779.00     1442      
335    No     492.00     324       
336    Yes    1529.00    1021      
337    Yes    1193.00    829       
338    Yes    1571.00    1495      
339    Yes    1821.00    745       
340    No     489.00     392       
341    Yes    1579.00    871       
342    No     856.00     851       
343    No     702.00     833       
344    No     766.00     641       
345    Yes    1549.00    961       
346    Yes    1044.00    1276      
347    No     175.00     343       
348    Yes    1565.00    913       
349    Yes    1821.00    745       
350    Yes    1573.00    889       
351    Yes    1969.00    901       
352    No     934.00     858       
353    Yes    1795.00    823       
354    No     1322.00    894       
355    Yes    1124.00    1036      
356    Yes    1509.00    1081      
357    Yes    1393.00    829       
358    Yes    1243.00    1279      
359    Yes    1465.00    1213      
360    Yes    1763.00    919       
361    Yes    1868.00    1204      
362    Yes    1553.00    949       
363    No     666.00     1180      
364    Yes    1585.00    853       
365    Yes    1581.00    865       
366    Yes    1381.00    865       
367    No     601.00     537       
368    No     696.00     791       
369    Yes    1526.00    1030      
370    No     695.00     705       
371    Yes    1534.00    1006      
372    Yes    1361.00    925       
373    Yes    710.00     2878      
374    No     322.00     294       
375    Yes    1169.00    901       
376    Yes    1373.00    889       
377    No     1068.00    634       
378    No     548.00     366       
379    Yes    1337.00    997       
380    Yes    1785.00    853       
381    No     828.00     635       
382    Yes    1360.00    928       
383    Yes    1373.00    889       
384    Yes    1585.00    853       
385    Yes    1405.00    793       
386    Yes    1301.00    1105      
387    Yes    1755.00    943       
388    Yes    1585.00    853       
389    Yes    913.00     2269      
390    Yes    1145.00    973       
391    Yes    1585.00    853       
392    No     524.00     706       
393    Yes    1395.00    823       
394    Yes    1789.00    841       
395    Yes    1361.00    925       
396    Yes    1577.00    877       
397    No     349.00     271       
398    Yes    1625.00    733       
399    Yes    1525.00    1033      
400    No     742.00     954       
401    No     1180.00    749       
402    Yes    1593.00    829       
403    No     572.00     624       
404    Yes    1564.00    916       
405    No     348.00     276       
406    No     716.00     1030      
407    No     602.00     1014      
408    Yes    1613.00    769       
409    Yes    1573.00    889       
410    Yes    1817.00    757       
411    Yes    1565.00    913       
412    No     353.00     229       
413    No     704.00     677       
414    Yes    1737.00    997       
415    No     936.00     820       
416    Yes    1385.00    853       
417    Yes    1577.00    877       
418    Yes    1417.00    757       
419    Yes    1318.00    1054      
420    Yes    1581.00    865       
421    Yes    1585.00    853       
422    No     524.00     196       
423    Yes    1365.00    913       
424    No     620.00     539       
425    No     362.00     444       
426    No     386.00     462       
427    Yes    1562.00    922       
428    No     716.00     702       
429    Yes    1305.00    1093      
430    No     884.00     767       
431    No     622.00     264       
432    Yes    1377.00    877       
433    Yes    1760.00    928       
434    No     712.00     772       
435    No     920.00     689       
436    Yes    1337.00    997       
437    Yes    1415.00    763       
438    Yes    1341.00    985       
439    Yes    1413.00    1369      
440    No     862.00     502       
441    No     600.00     659       
442    No     506.00     371       
443    Yes    1557.00    937       
444    Yes    1117.00    1057      
445    No     666.00     551       
446    Yes    1172.00    892       
447    Yes    1146.00    970       
448    Yes    1613.00    1369      
449    Yes    1205.00    793       
450    No     676.00     821       
451    No     602.00     534       
452    No     515.00     463       
453    Yes    1075.00    1183      
454    Yes    1748.00    964       
455    Yes    1395.00    823       
456    Yes    1797.00    817       
457    Yes    758.00     2134      
458    No     950.00     840       
459    No     744.00     797       
460    Yes    1393.00    829       
461    Yes    1553.00    949       
462    No     521.00     356       
463    Yes    1328.00    1024      
464    Yes    1809.00    781       
465    Yes    1181.00    865       
466    Yes    1341.00    985       
467    No     332.00     263       
468    Yes    1587.00    847       
469    No     86.00      250       
470    No     111.00     205       
471    Yes    1797.00    817       
472    Yes    1337.00    997       
473    No     440.00     779       
474    No     520.00     2998      
475    Yes    1161.00    925       
476    Yes    1601.00    805       
477    No     630.00     689       
478    Yes    1185.00    853       
479    Yes    1793.00    829       
480    No     518.00     335       
481    No     332.00     202       
482    Yes    1361.00    925       
483    Yes    1737.00    997       
484    Yes    1550.00    958       
485    Yes    1396.00    820       
486    No     734.00     738       
487    Yes    1085.00    1153      
488    No     742.00     383       
489    Yes    1581.00    865       
490    No     308.00     214       
491    No     776.00     491       
492    Yes    1605.00    793       
493    Yes    1621.00    745       
494    Yes    1797.00    817       
495    Yes    1365.00    913       
496    Yes    1561.00    925       
497    Yes    1547.00    967       
498    No     896.00     1002      
499    No     660.00     718       
500    Yes    1361.00    925       
501    No     1046.00    792       
502    Yes    1597.00    817       
503    No     397.00     247       
504    No     582.00     594       
505    Yes    1813.00    769       
506    Yes    1577.00    877       
507    No     625.00     613       
508    Yes    1413.00    769       
509    Yes    1785.00    853       
510    No     368.00     245       
511    Yes    1651.00    1255      
512    Yes    1141.00    1585      
513    No     768.00     875       
514    Yes    1565.00    913       
515    Yes    1353.00    949       
516    Yes    1683.00    1159      
517    Yes    1565.00    913       
518    No     741.00     867       
519    No     746.00     881       
520    No     652.00     594       
521    Yes    1380.00    868       
522    Yes    1111.00    1075      
523    Yes    1609.00    781       
524    Yes    1356.00    940       
525    Yes    1553.00    949       
526    No     382.00     1674      
527    Yes    1436.00    1300      
528    Yes    1149.00    961       
529    Yes    1609.00    781       
530    No     1122.00    1013      
531    Yes    1317.00    1057      
532    No     613.00     501       
533    Yes    1605.00    793       
534    Yes    1952.00    952       
535    No     388.00     244       
536    No     703.00     650       
537    No     638.00     516       
538    Yes    1621.00    745       
539    Yes    1337.00    997       
540    No     615.00     673       
541    No     354.00     2086      
542    No     894.00     617       
543    No     619.00     513       
544    Yes    1196.00    820       
545    Yes    1392.00    832       
546    No     678.00     876       
547    Yes    1433.00    1309      
548    Yes    1792.00    832       
549    Yes    1793.00    829       
550    No     388.00     456       
551    Yes    1565.00    913       
552    Yes    1478.00    1174      
553    Yes    1148.00    1564      
554    Yes    1477.00    1177      
555    No     674.00     678       
556    No     722.00     864       
557    Yes    1585.00    853       
558    No     734.00     677       
559    Yes    1777.00    877       
560    Yes    1617.00    757       
561    No     -40.00     2998      
562    No     400.00     239       
563    Yes    1189.00    841       
564    Yes    1741.00    985       
565    Yes    1409.00    781       
566    Yes    1785.00    853       
567    No     691.00     536       
568    Yes    1069.00    1201      
569    Yes    1321.00    1045      
570    Yes    1165.00    913       
571    No     716.00     942       
572    Yes    1569.00    901       
573    Yes    1605.00    793       
574    Yes    1820.00    748       
575    No     599.00     453       
576    Yes    1761.00    925       
577    No     344.00     257       
578    No     552.00     833       
579    Yes    1579.00    871       
580    Yes    1373.00    889       
581    Yes    1899.00    1111      
582    No     408.00     636       
583    No     88.00      214       
584    Yes    1565.00    913       
585    Yes    1555.00    943       
586    Yes    1201.00    805       
587    No     883.00     680       
588    Yes    1133.00    1009      
589    Yes    1317.00    1057      
590    Yes    1505.00    1093      
591    Yes    1372.00    1492      
592    No     628.00     576       
593    Yes    1588.00    1444      
594    Yes    1247.00    1267      
595    No     730.00     659       
596    No     668.00     335       
597    No     640.00     629       
598    Yes    1325.00    1033      
599    Yes    1521.00    1045      
600    Yes    1601.00    805       
601    No     818.00     515       
602    No     786.00     821       
603    Yes    1589.00    841       
604    Yes    1585.00    853       
605    Yes    1188.00    844       
606    Yes    1197.00    817       
607    Yes    1401.00    805       
608    Yes    1581.00    865       
609    Yes    1529.00    1021      
610    Yes    1597.00    817       
611    No     1006.00    581       
612    Yes    1353.00    949       
613    No     622.00     624       
614    No     659.00     843       
615    Yes    1781.00    865       
616    Yes    1573.00    889       
617    Yes    1597.00    817       
618    Yes    1155.00    943       
619    No     696.00     311       
620    Yes    1789.00    841       
621    Yes    1045.00    1873      
622    Yes    1743.00    979       
623    Yes    1397.00    817       
624    Yes    1732.00    1012      
625    No     508.00     936       
626    Yes    1585.00    853       
627    Yes    1305.00    1093      
628    No     559.00     453       
629    No     890.00     539       
630    No     844.00     498       
631    Yes    1169.00    901       
632    Yes    1519.00    1051      
633    Yes    1517.00    1057      
634    Yes    1588.00    844       
635    No     628.00     786       
636    Yes    1539.00    991       
637    Yes    1388.00    844       
638    No     1092.00    802       
639    Yes    1516.00    1060      
640    No     804.00     527       
641    No     357.00     309       
642    Yes    1314.00    1066      
643    No     898.00     606       
644    Yes    1904.00    1096      
645    No     516.00     761       
646    No     462.00     1193      
647    Yes    1766.00    910       
648    Yes    1553.00    949       
649    Yes    1385.00    853       
650    Yes    1797.00    817       
651    Yes    1389.00    841       
652    Yes    1373.00    889       
653    Yes    1401.00    805       
654    Yes    1573.00    889       
655    Yes    1369.00    901       
656    No     835.00     764       
657    Yes    1108.00    1084      
658    No     160.00     2998      
659    Yes    1549.00    961       
660    Yes    1443.00    1279      
661    No     940.00     719       
662    No     596.00     251       
663    No     564.00     438       
664    Yes    1373.00    889       
665    No     296.00     250       
666    No     920.00     869       
667    Yes    1593.00    829       
668    Yes    1181.00    865       
669    No     708.00     364       
670    No     640.00     540       
671    No     941.00     806       
672    Yes    1209.00    781       
673    No     732.00     834       
674    Yes    1397.00    817       
675    No     858.00     875       
676    Yes    1801.00    805       
677    No     382.00     262       
678    Yes    1505.00    1093      
679    No     878.00     546       
680    No     354.00     407       
681    No     366.00     281       
682    Yes    1565.00    913       
683    Yes    1761.00    925       
684    Yes    1179.00    871       
685    Yes    1260.00    1828      
686    Yes    1532.00    1012      
687    Yes    1153.00    949       
688    No     558.00     365       
689    No     160.00     2998      
690    Yes    1773.00    889       
691    Yes    1609.00    781       
692    Yes    1193.00    829       
693    No     360.00     2998      
694    Yes    1605.00    793       
695    Yes    1293.00    1129      
696    Yes    1597.00    817       
697    Yes    1589.00    841       
698    No     592.00     592       
699    Yes    1525.00    1033      
700    No     516.00     580       
701    Yes    1462.00    1222      
702    Yes    1601.00    805       
703    No     748.00     484       
704    Yes    1169.00    901       
705    No     448.00     575       
706    No     1011.00    717       
707    Yes    1679.00    1171      
708    Yes    1556.00    940       
709    Yes    1409.00    781       
710    Yes    1489.00    1141      
711    Yes    1557.00    937       
712    Yes    1297.00    1117      
713    Yes    1313.00    1069      
714    Yes    1393.00    829       
715    No     696.00     912       
716    Yes    1213.00    769       
717    Yes    843.00     1879      
718    Yes    1505.00    1093      
719    No     1045.00    584       
720    Yes    1401.00    805       
721    No     777.00     428       
722    Yes    1533.00    1009      
723    Yes    1146.00    970       
724    Yes    1381.00    865       
725    Yes    1505.00    1093      
726    Yes    1376.00    880       
727    No     1098.00    875       
728    No     597.00     548       
729    Yes    1617.00    757       
730    Yes    1565.00    913       
731    No     236.00     280       
732    No     746.00     1510      
733    No     722.00     1013      
734    Yes    1276.00    1180      
735    Yes    1389.00    841       
736    Yes    1584.00    856       
737    No     549.00     272       
738    No     56.00      250       
739    Yes    1401.00    805       
740    No     863.00     561       
741    Yes    1361.00    925       
742    Yes    1401.00    805       
743    No     719.00     633       
744    Yes    1533.00    1009      
745    No     586.00     582       
746    No     505.00     345       
747    Yes    1357.00    937       
748    No     166.00     250       
749    No     412.00     683       
750    Yes    1793.00    829       
751    Yes    1605.00    793       
752    Yes    1161.00    925       
753    No     374.00     618       
754    No     728.00     665       
755    Yes    1731.00    1015      
756    Yes    1409.00    781       
757    Yes    1393.00    829       
758    Yes    1780.00    868       
759    No     693.00     710       
760    Yes    1593.00    829       
761    Yes    1729.00    1021      
762    Yes    1373.00    889       
763    No     956.00     821       
764    Yes    1336.00    1600      
765    Yes    1553.00    949       
766    Yes    1609.00    781       
767    Yes    1195.00    823       
768    Yes    1291.00    1135      
769    Yes    1568.00    904       
770    Yes    1985.00    853       
771    Yes    1197.00    817       
772    No     445.00     885       
773    Yes    1357.00    937       
774    Yes    1585.00    853       
775    No     650.00     1110      
776    No     770.00     749       
777    Yes    1397.00    817       
778    Yes    1542.00    2182      
779    Yes    1513.00    1069      
780    Yes    1573.00    889       
781    No     372.00     264       
782    Yes    1585.00    853       
783    No     174.00     376       
784    No     370.00     239       
785    No     804.00     528       
786    Yes    1605.00    793       
787    Yes    1541.00    985       
788    No     682.00     503       
789    No     548.00     726       
790    No     910.00     689       
791    No     1246.00    1091      
792    Yes    1401.00    805       
793    No     560.00     2998      
794    No     775.00     764       
795    No     485.00     373       
796    No     476.00     311       
797    Yes    1781.00    865       
798    No     885.00     765       
799    Yes    1388.00    844       
800    No     728.00     785       
801    Yes    1561.00    925       
802    No     660.00     718       
803    No     690.00     809       
804    No     611.00     596       
805    Yes    1617.00    757       
806    No     714.00     648       
807    Yes    1541.00    985       
808    Yes    1769.00    901       
809    No     490.00     989       
810    Yes    1785.00    853       
811    No     670.00     688       
812    No     672.00     954       
813    Yes    1113.00    1069      
814    No     602.00     414       
815    No     952.00     803       
816    Yes    1495.00    1123      
817    Yes    1781.00    865       
818    Yes    1781.00    865       
819    Yes    1697.00    1117      
820    Yes    1985.00    853       
821    No     752.00     924       
822    No     890.00     958       
823    Yes    1409.00    781       
824    Yes    1541.00    985       
825    No     622.00     683       
826    Yes    1556.00    940       
827    Yes    1530.00    1018      
828    Yes    1569.00    901       
829    Yes    1760.00    928       
830    No     724.00     527       
831    Yes    1533.00    1009      
832    Yes    1569.00    901       
833    Yes    1921.00    1045      
834    Yes    1581.00    865       
835    Yes    1389.00    841       
836    No     912.00     774       
837    No     722.00     654       
838    No     714.00     917       
839    No     624.00     408       
840    No     463.00     1191      
841    Yes    1557.00    937       
842    Yes    1549.00    961       
843    Yes    1609.00    781       
844    No     166.00     340       
845    No     438.00     575       
846    Yes    1558.00    934       
847    Yes    1564.00    916       
848    Yes    1581.00    865       
849    No     350.00     570       
850    Yes    1387.00    847       
851    Yes    1401.00    805       
852    Yes    1281.00    1165      
853    Yes    1145.00    973       
854    Yes    1533.00    1009      
855    Yes    1613.00    769       
856    Yes    1597.00    817       
857    No     769.00     842       
858    Yes    1365.00    913       
859    Yes    1797.00    817       
860    Yes    1373.00    889       
861    Yes    1781.00    865       
862    Yes    1341.00    985       
863    No     454.00     346       
864    No     728.00     486       
865    Yes    1589.00    841       
866    Yes    1766.00    910       
867    No     733.00     620       
868    No     411.00     685       
869    Yes    1356.00    940       
870    No     718.00     336       
871    Yes    1277.00    1177      
872    No     1130.00    749       
873    Yes    1805.00    793       
874    No     1022.00    502       
875    No     686.00     341       
876    Yes    1613.00    769       
877    No     644.00     618       
878    No     366.00     402       
879    No     934.00     618       
880    Yes    1797.00    817       
881    Yes    1601.00    805       
882    Yes    1747.00    967       
883    Yes    1692.00    1132      
884    Yes    1652.00    1252      
885    Yes    1593.00    829       
886    Yes    1409.00    781       
887    No     1032.00    623       
888    Yes    1749.00    961       
889    No     750.00     810       
890    Yes    1561.00    925       
891    Yes    1373.00    889       
892    No     508.00     395       
893    Yes    1337.00    997       
894    No     573.00     409       
895    Yes    1541.00    985       
896    Yes    1597.00    817       
897    Yes    1351.00    955       
898    No     702.00     1673      
899    Yes    1203.00    1399      
900    Yes    1108.00    1084      
901    Yes    1471.00    1195      
902    Yes    1397.00    1417      
903    Yes    1305.00    1093      
904    No     542.00     352       
905    Yes    1409.00    781       
906    Yes    1564.00    916       
907    Yes    1353.00    949       
908    Yes    1560.00    928       
909    Yes    1425.00    733       
910    No     549.00     363       
911    Yes    1188.00    844       
912    No     880.00     1139      
913    Yes    1305.00    1093      
914    Yes    1797.00    817       
915    Yes    1579.00    871       
916    Yes    1376.00    880       
917    Yes    1413.00    769       
918    No     414.00     347       
919    Yes    1776.00    880       
920    Yes    1772.00    892       
921    No     932.00     893       
922    Yes    1600.00    808       
923    Yes    1769.00    901       
924    Yes    1384.00    856       
925    Yes    1339.00    991       
926    No     958.00     905       
927    No     444.00     528       
928    Yes    1311.00    1075      
929    No     322.00     264       
930    Yes    1293.00    1129      
931    Yes    1977.00    877       
932    Yes    1805.00    793       
933    Yes    1553.00    949       
934    No     616.00     1000      
935    Yes    1393.00    829       
936    Yes    1716.00    1060      
937    Yes    1137.00    997       
938    Yes    1561.00    925       
939    Yes    1389.00    841       
940    Yes    1589.00    841       
941    Yes    1353.00    949       
942    Yes    596.00     2620      
943    No     624.00     587       
944    No     754.00     767       
945    Yes    1649.00    1261      
946    No     364.00     318       
947    No     884.00     736       
948    Yes    1757.00    937       
949    No     198.00     244       
950    Yes    1577.00    877       
951    No     956.00     821       
952    Yes    1245.00    1273      
953    No     551.00     926       
954    No     1112.00    953       
955    Yes    1745.00    973       
956    Yes    1569.00    901       
957    No     97.00      2889      
958    Yes    1433.00    1309      
959    Yes    1589.00    841       
960    No     810.00     479       
961    Yes    1797.00    817       
962    Yes    1351.00    955       
963    Yes    1749.00    961       
964    No     844.00     828       
965    Yes    1773.00    889       
966    Yes    1131.00    1015      
967    Yes    1139.00    991       
968    Yes    1273.00    1789      
969    Yes    1362.00    922       
970    Yes    1597.00    817       
971    Yes    1561.00    925       
972    No     1023.00    590       
973    Yes    1592.00    832       
974    Yes    1457.00    1237      
975    Yes    1601.00    805       
976    Yes    1457.00    1237      
977    Yes    1601.00    805       
978    Yes    1157.00    937       
979    No     535.00     885       
980    Yes    1565.00    913       
981    No     516.00     372       
982    Yes    1209.00    781       
983    Yes    1585.00    853       
984    Yes    1393.00    829       
985    Yes    1475.00    1183      
986    No     874.00     1158      
987    Yes    1581.00    865       
988    No     333.00     499       
989    Yes    1577.00    877       
990    No     847.00     548       
991    No     964.00     798       
992    Yes    1201.00    805       
993    No     889.00     572       
994    No     650.00     689       
995    No     644.00     587       
996    Yes    1021.00    1945      
997    No     804.00     468       
998    No     726.00     402       
999    No     239.00     331       
1000   Yes    1597.00    817       
1001   Yes    1597.00    817       
1002   No     615.00     554       
1003   Yes    1367.00    907       
1004   Yes    1584.00    856       
1005   Yes    1385.00    853       
1006   No     434.00     1098      
1007   No     675.00     553       
1008   Yes    1589.00    841       
1009   Yes    1568.00    904       
1010   Yes    1528.00    1024      
1011   Yes    1245.00    1273      
1012   Yes    1377.00    877       
1013   No     754.00     468       
1014   Yes    1769.00    901       
1015   Yes    1597.00    817       
1016   Yes    1777.00    877       
