episode,avg_reward
0,12.0
1,56.0
2,47.666666666666664
3,27.5
4,11.8
5,8.5
6,-0.7142857142857143
7,-8.0
8,-27.0
9,-22.0
10,-30.818181818181817
11,-23.0
12,-28.615384615384617
13,-20.0
14,-24.066666666666666
15,-25.1875
16,-29.941176470588236
17,-29.72222222222222
18,-31.63157894736842
19,-33.65
20,-38.142857142857146
21,-39.54545454545455
22,-43.43478260869565
23,-45.333333333333336
24,-42.08
25,-45.65384615384615
26,-46.407407407407405
27,-44.5
28,-46.96551724137931
29,-46.333333333333336
30,-48.74193548387097
31,-50.75
32,-48.696969696969695
33,-47.088235294117645
34,-50.885714285714286
35,-51.388888888888886
36,-53.945945945945944
37,-53.36842105263158
38,-55.07692307692308
39,-56.25
40,-55.02439024390244
41,-54.45238095238095
42,-54.06976744186046
43,-51.59090909090909
44,-47.91111111111111
45,-47.91304347826087
46,-48.48936170212766
47,-48.8125
48,-47.51020408163265
49,-47.46
50,-47.98039215686274
51,-48.25
52,-47.735849056603776
53,-44.833333333333336
54,-46.69090909090909
55,-46.339285714285715
56,-42.228070175438596
57,-43.87931034482759
58,-43.355932203389834
59,-43.36666666666667
60,-43.98360655737705
61,-44.87096774193548
62,-43.904761904761905
63,-47.203125
64,-47.13846153846154
65,-42.95454545454545
66,-43.014925373134325
67,-43.294117647058826
68,-44.405797101449274
69,-44.457142857142856
70,-44.71830985915493
71,-44.013888888888886
72,-43.73972602739726
73,-45.04054054054054
74,-45.22666666666667
75,-44.98684210526316
76,-44.36363636363637
77,-44.01282051282051
78,-43.962025316455694
79,-45.2625
80,-44.60493827160494
81,-44.8780487804878
82,-44.373493975903614
83,-43.392857142857146
84,-43.28235294117647
85,-43.76744186046512
86,-43.64367816091954
87,-42.43181818181818
88,-42.98876404494382
89,-42.34444444444444
90,-41.604395604395606
91,-42.09782608695652
92,-41.0
93,-41.91489361702128
94,-42.252631578947366
95,-41.822916666666664
96,-42.123711340206185
97,-41.642857142857146
98,-39.76767676767677
99,-38.58
100,-38.75247524752475
101,-39.029411764705884
102,-38.36893203883495
103,-39.16346153846154
104,-38.161904761904765
105,-38.528301886792455
106,-39.046728971962615
107,-39.7037037037037
108,-40.137614678899084
109,-38.95454545454545
110,-39.567567567567565
111,-39.544642857142854
112,-38.7787610619469
113,-38.71052631578947
114,-37.904347826086955
115,-38.63793103448276
116,-38.743589743589745
117,-38.889830508474574
118,-38.61344537815126
119,-38.55833333333333
120,-38.13223140495868
121,-38.67213114754098
122,-38.52845528455285
123,-39.91935483870968
124,-40.344
125,-39.20634920634921
126,-39.13385826771653
127,-39.484375
128,-39.627906976744185
129,-40.46153846153846
130,-39.717557251908396
131,-39.63636363636363
132,-38.932330827067666
133,-38.94776119402985
134,-38.85925925925926
135,-38.23529411764706
136,-38.54744525547445
137,-38.53623188405797
138,-38.94244604316547
139,-39.535714285714285
140,-39.212765957446805
141,-39.00704225352113
142,-39.33566433566433
143,-39.30555555555556
144,-37.186206896551724
145,-37.24657534246575
146,-37.36054421768708
147,-37.472972972972975
148,-36.74496644295302
149,-37.11333333333334
150,-37.629139072847686
151,-38.10526315789474
152,-37.87581699346405
153,-37.94155844155844
154,-38.08387096774194
155,-38.19871794871795
156,-38.10828025477707
157,-37.63291139240506
158,-37.716981132075475
159,-37.6375
160,-37.05590062111801
161,-37.32716049382716
162,-37.40490797546012
163,-38.079268292682926
164,-38.4969696969697
165,-37.83734939759036
166,-37.73053892215569
167,-37.898809523809526
168,-37.31360946745562
