episode,avg_reward
0,-61.0
1,-49.5
2,-34.333333333333336
3,-42.5
4,-40.4
5,-20.666666666666668
6,-41.285714285714285
7,-42.0
8,-31.444444444444443
9,-24.6
10,-22.818181818181817
11,-25.416666666666668
12,-21.307692307692307
13,-22.928571428571427
14,-24.333333333333332
15,-25.0625
16,-29.58823529411765
17,-28.944444444444443
18,-26.263157894736842
19,-25.1
20,-27.904761904761905
21,-31.272727272727273
22,-35.130434782608695
23,-39.291666666666664
24,-39.04
25,-35.57692307692308
26,-29.666666666666668
27,-26.321428571428573
28,-27.03448275862069
29,-30.5
30,-33.61290322580645
31,-31.75
32,-29.78787878787879
33,-31.852941176470587
34,-32.68571428571428
35,-33.666666666666664
36,-33.32432432432432
37,-31.710526315789473
38,-32.48717948717949
39,-32.7
40,-31.878048780487806
41,-31.80952380952381
42,-31.930232558139537
43,-33.06818181818182
44,-32.51111111111111
45,-31.630434782608695
46,-31.70212765957447
47,-31.291666666666668
48,-31.46938775510204
49,-30.2
50,-30.45098039215686
51,-30.115384615384617
52,-31.169811320754718
53,-32.22222222222222
54,-31.2
55,-29.375
56,-28.473684210526315
57,-28.5
58,-25.372881355932204
59,-24.85
60,-25.81967213114754
61,-25.693548387096776
62,-26.428571428571427
63,-26.890625
64,-25.323076923076922
65,-24.772727272727273
66,-22.35820895522388
67,-22.08823529411765
68,-23.942028985507246
69,-25.614285714285714
70,-25.929577464788732
71,-25.27777777777778
72,-24.91780821917808
73,-23.62162162162162
74,-22.493333333333332
75,-22.82894736842105
76,-23.376623376623378
77,-23.23076923076923
78,-22.27848101265823
79,-22.875
80,-23.950617283950617
81,-24.75609756097561
82,-24.012048192771083
83,-24.142857142857142
84,-24.176470588235293
85,-23.24418604651163
86,-22.49425287356322
87,-22.045454545454547
88,-21.808988764044944
89,-21.211111111111112
90,-21.439560439560438
91,-21.108695652173914
92,-19.9247311827957
93,-19.425531914893618
94,-18.568421052631578
95,-17.8125
96,-16.938144329896907
97,-15.857142857142858
98,-15.656565656565656
99,-13.94
100,-13.683168316831683
101,-13.27450980392157
102,-13.640776699029127
103,-13.096153846153847
104,-12.704761904761904
105,-12.764150943396226
106,-13.429906542056075
107,-13.00925925925926
108,-12.79816513761468
109,-11.89090909090909
110,-9.765765765765765
111,-9.723214285714286
112,-10.185840707964601
113,-10.31578947368421
114,-10.017391304347827
115,-10.155172413793103
116,-10.213675213675213
117,-10.830508474576272
118,-10.764705882352942
119,-10.375
120,-10.239669421487603
121,-9.48360655737705
122,-8.235772357723578
123,-8.330645161290322
124,-8.392
125,-8.53968253968254
126,-7.566929133858268
127,-7.53125
128,-5.9689922480620154
129,-4.523076923076923
130,-5.091603053435114
131,-3.356060606060606
132,-1.3157894736842106
133,-1.7537313432835822
134,-0.43703703703703706
135,-0.09558823529411764
136,0.708029197080292
137,0.45652173913043476
138,0.41007194244604317
139,0.05714285714285714
140,1.950354609929078
141,2.584507042253521
142,2.7902097902097904
143,3.9583333333333335
144,4.537931034482758
145,4.342465753424658
146,3.748299319727891
147,3.554054054054054
148,3.436241610738255
149,3.3666666666666667
150,3.7086092715231787
151,4.315789473684211
152,5.026143790849673
153,5.240259740259741
154,5.187096774193549
155,4.9423076923076925
156,5.75796178343949
157,6.443037974683544
158,8.20754716981132
159,7.8375
160,7.751552795031056
161,7.592592592592593
162,7.773006134969325
163,7.445121951219512
164,7.066666666666666
165,6.867469879518072
166,6.74251497005988
167,6.279761904761905
168,6.591715976331361
169,6.511764705882353
170,6.473684210526316
171,6.261627906976744
172,6.08092485549133
173,5.85632183908046
174,5.8742857142857146
175,6.5397727272727275
176,6.491525423728813
177,6.5
178,6.977653631284916
179,7.261111111111111
180,8.370165745856353
181,9.346153846153847
182,9.087431693989071
183,9.646739130434783
184,11.097297297297297
185,12.913978494623656
186,13.454545454545455
187,14.675531914893616
188,15.026455026455027
189,15.33157894736842
190,15.670157068062828
191,17.880208333333332
192,17.974093264248705
193,19.36082474226804
194,19.23076923076923
195,19.637755102040817
196,19.944162436548222
197,19.71212121212121
198,20.512562814070353
199,21.135
200,20.885572139303484
201,21.396039603960396
202,21.44334975369458
203,24.024509803921568
204,25.321951219512194
205,27.83495145631068
206,27.6280193236715
207,27.471153846153847
208,27.138755980861244
209,27.304761904761904
210,27.53080568720379
211,27.589622641509433
212,27.2018779342723
213,27.289719626168225
214,27.553488372093025
215,27.328703703703702
216,27.225806451612904
217,26.958715596330276
218,26.39269406392694
219,26.295454545454547
220,26.018099547511312
221,26.38738738738739
222,26.838565022421523
223,26.861607142857142
224,27.035555555555554
225,26.88938053097345
226,27.590308370044053
227,28.232456140350877
228,28.441048034934497
229,28.62608695652174
230,28.943722943722943
231,29.646551724137932
232,29.703862660944207
233,30.256410256410255
234,30.365957446808512
235,30.021186440677965
236,30.810126582278482
237,30.689075630252102
238,30.91213389121339
239,30.958333333333332
240,30.91286307053942
241,31.43388429752066
242,31.502057613168724
243,31.68032786885246
244,32.416326530612245
245,33.3089430894309
246,34.04858299595141
247,33.721774193548384
248,34.373493975903614
249,34.572
250,34.418326693227094
251,34.23412698412698
252,35.16600790513834
253,35.039370078740156
254,34.78823529411765
255,34.875
256,35.42801556420233
257,36.05038759689923
258,35.795366795366796
259,35.815384615384616
260,35.758620689655174
261,36.29007633587786
262,36.250950570342205
263,37.75
264,37.660377358490564
265,38.274436090225564
266,38.68539325842696
267,38.39179104477612
268,37.99256505576208
269,38.42962962962963
270,38.16605166051661
271,38.400735294117645
272,38.443223443223445
273,38.7007299270073
274,39.86909090909091
275,40.01449275362319
276,39.90613718411552
277,39.83812949640288
278,40.086021505376344
279,40.05714285714286
280,40.245551601423486
281,40.12765957446808
282,41.639575971731446
283,41.86971830985915
284,42.27719298245614
285,43.13986013986014
286,43.386759581881535
287,45.53472222222222
288,47.42906574394463
289,47.37586206896552
290,47.18213058419244
291,46.794520547945204
292,47.525597269624576
293,47.12925170068027
294,47.840677966101694
295,48.55067567567568
296,48.784511784511785
297,49.46979865771812
298,50.94648829431438
299,50.776666666666664
300,50.55813953488372
301,51.24503311258278
302,52.53465346534654
303,53.48684210526316
304,53.898360655737704
305,53.66339869281046
306,53.82410423452769
307,55.59090909090909
308,56.0
309,55.85806451612903
310,56.848874598070736
311,56.92307692307692
312,57.59744408945687
313,57.83757961783439
314,57.663492063492065
315,57.87658227848101
316,58.28391167192429
317,58.056603773584904
318,59.059561128526646
319,59.88125
320,60.05607476635514
321,61.58074534161491
322,61.73374613003096
323,62.361111111111114
324,62.932307692307695
325,62.56441717791411
326,62.440366972477065
327,62.25914634146341
328,62.48936170212766
329,62.35454545454545
330,62.507552870090635
331,62.28012048192771
332,62.6036036036036
333,62.452095808383234
334,62.44477611940299
335,62.276785714285715
336,62.69436201780415
337,62.553254437869825
338,62.227138643067846
339,62.02647058823529
340,62.146627565982406
341,62.49122807017544
342,62.49562682215743
343,63.96220930232558
344,64.14202898550725
345,65.47976878612717
346,65.9135446685879
347,66.36494252873563
348,66.810888252149
349,66.98857142857143
350,66.8119658119658
351,66.6534090909091
352,67.24929178470255
353,67.49152542372882
354,67.90422535211268
355,68.36797752808988
356,68.21008403361344
357,67.92178770949721
358,68.04735376044569
359,67.98333333333333
360,69.08864265927978
361,69.01104972375691
362,69.05234159779614
363,68.69505494505495
364,68.46301369863014
365,68.72677595628416
366,68.6975476839237
367,69.66847826086956
368,70.32249322493224
369,70.83783783783784
370,70.73854447439354
371,70.75268817204301
372,70.77747989276139
373,71.01336898395722
374,70.864
375,71.1622340425532
376,71.6631299734748
377,71.62169312169313
378,71.2981530343008
379,71.2078947368421
380,71.93700787401575
381,72.07853403141361
382,73.42036553524804
383,73.62760416666667
384,73.34545454545454
385,73.35233160621762
386,74.12919896640827
387,74.3582474226804
388,74.26221079691517
389,74.17435897435898
390,74.44501278772378
391,75.99234693877551
392,76.6793893129771
393,76.51776649746193
394,76.76202531645569
395,77.16919191919192
396,76.85390428211586
397,77.61809045226131
398,77.51629072681705
399,77.245
400,76.98004987531172
401,76.96766169154229
402,77.00248138957816
403,77.8019801980198
404,77.5604938271605
405,77.60837438423646
406,77.35380835380835
407,77.29901960784314
408,77.03911980440098
409,77.07317073170732
410,77.44038929440389
411,77.30339805825243
412,77.12106537530266
413,77.07487922705315
414,77.13493975903614
415,77.22836538461539
416,77.63549160671462
417,77.51913875598086
418,77.24582338902148
419,77.23571428571428
420,77.23990498812351
421,77.33412322274881
422,78.12529550827423
423,78.29716981132076
424,77.99058823529411
425,78.1244131455399
426,78.26932084309134
427,78.24766355140187
428,78.62470862470863
429,78.57906976744187
430,78.37819025522042
