======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 15:19:40
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 630
Win Rate: 63.00%
Evaluation Runtime: 237.75 seconds (3.96 minutes)
Model: dqn_rs_10k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 6948.01
Std Dev Score: 5159.27
Min Score: -412.00
Max Score: 11495.00
Median Score: 10749.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1034.59 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 982 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
197    No     19.00      1051      
198    Yes    10972.00   1192      
199    No     678.00     694       
200    No     -368.00    112       
201    No     262.00     714       
202    No     808.00     725       
203    Yes    10652.00   952       
204    Yes    10804.00   1096      
205    Yes    10546.00   1270      
206    No     546.00     761       
207    No     512.00     923       
208    Yes    10776.00   1180      
209    No     360.00     2998      
210    Yes    11151.00   1255      
211    Yes    11064.00   916       
212    No     142.00     383       
213    No     526.00     1002      
214    Yes    10605.00   1093      
215    Yes    10891.00   1435      
216    Yes    11179.00   1171      
217    Yes    10808.00   1084      
218    Yes    10843.00   979       
219    No     390.00     1288      
220    No     144.00     526       
221    Yes    10854.00   946       
222    Yes    10811.00   1075      
223    Yes    11213.00   1069      
224    Yes    11254.00   946       
225    Yes    11119.00   751       
226    Yes    11043.00   979       
227    No     290.00     1108      
228    Yes    10854.00   946       
229    No     462.00     1193      
230    Yes    11245.00   973       
231    No     32.00      1882      
232    No     116.00     880       
233    No     529.00     691       
234    Yes    11035.00   1003      
235    No     296.00     942       
236    No     163.00     591       
237    Yes    11042.00   982       
238    Yes    10587.00   1747      
