episode,avg_reward
0,-405.8
1,-162.65000000000003
2,-261.36666666666673
3,-244.07500000000005
4,-278.90000000000003
5,-308.65000000000003
6,-282.54285714285714
7,-298.675
8,-273.0
9,-285.25
