episode,avg_reward
106,-508.35046728971963
107,-507.375
108,-509.9036697247706
109,-510.05454545454546
110,-512.4504504504505
111,-512.0848214285714
112,-512.1106194690266
113,-516.3508771929825
114,-515.7478260869565
115,-516.6724137931035
116,-515.8461538461538
117,-515.9661016949152
118,-516.2352941176471
119,-516.5708333333333
120,-515.6157024793389
121,-517.3237704918033
122,-517.1341463414634
123,-517.6290322580645
124,-517.792
125,-516.7619047619048
126,-516.0236220472441
127,-516.0546875
128,-516.3100775193799
129,-515.473076923077
130,-516.236641221374
131,-515.7727272727273
132,-514.9285714285714
133,-514.5149253731344
134,-513.8444444444444
135,-515.2279411764706
136,-514.8029197080292
137,-515.5326086956521
138,-515.4712230215828
139,-514.8285714285714
140,-513.8758865248227
141,-512.5704225352113
142,-511.8181818181818
143,-510.71527777777777
144,-511.37931034482756
145,-512.0479452054794
146,-512.0034013605442
147,-511.97297297297297
148,-512.2315436241611
149,-512.8733333333333
150,-512.8675496688742
151,-512.6907894736842
152,-512.8660130718954
153,-513.038961038961
154,-512.3322580645162
155,-513.3685897435897
156,-513.28025477707
157,-513.1930379746835
158,-513.0786163522013
159,-515.24375
160,-515.3416149068323
161,-514.8271604938271
162,-514.1472392638037
163,-513.9237804878048
164,-514.0515151515151
165,-514.222891566265
166,-514.5179640718563
167,-516.0178571428571
168,-516.0177514792899
169,-515.9852941176471
170,-516.6081871345029
171,-516.1976744186046
172,-516.7456647398844
173,-517.4310344827586
174,-516.8942857142857
175,-516.7386363636364
176,-517.0988700564972
177,-517.5056179775281
178,-518.0893854748604
179,-520.2472222222223
180,-520.1187845303867
181,-519.9368131868132
182,-519.8196721311475
183,-519.5217391304348
184,-519.6864864864865
185,-519.6290322580645
186,-519.379679144385
187,-518.906914893617
188,-519.5714285714286
189,-519.2842105263157
190,-519.3219895287958
191,-518.7682291666666
192,-518.4766839378239
193,-518.6417525773196
194,-520.1923076923077
195,-519.9974489795918
196,-519.9263959390863
197,-519.6186868686868
198,-519.9723618090452
199,-520.3275
200,-521.092039800995
201,-520.690594059406
202,-521.192118226601
203,-521.8406862745098
204,-521.3682926829268
205,-521.002427184466
206,-523.8260869565217
207,-523.3605769230769
208,-523.2607655502393
209,-523.097619047619
210,-523.0355450236967
211,-522.6155660377359
212,-522.4835680751173
213,-521.8107476635514
214,-522.1837209302325
215,-522.4861111111111
216,-522.0691244239631
217,-522.2821100917431
218,-522.9885844748859
219,-522.4818181818182
220,-522.4864253393665
221,-522.3581081081081
222,-522.4304932735427
223,-523.1160714285714
224,-522.3888888888889
225,-522.2676991150443
226,-522.5110132158591
227,-522.6622807017544
228,-522.3231441048035
229,-522.0934782608696
230,-522.7467532467532
231,-522.4612068965517
232,-522.2703862660944
233,-522.0619658119658
234,-521.8531914893617
235,-521.4343220338983
236,-521.3902953586498
237,-521.3739495798319
238,-521.1569037656903
239,-520.99375
240,-521.3755186721992
241,-521.150826446281
242,-521.312757201646
243,-521.2827868852459
