======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-10 09:20:17
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 364
Win Rate: 36.40%
Evaluation Runtime: 305.58 seconds (5.09 minutes)
Model: dqn_nors_20k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 4109.46
Std Dev Score: 5096.00
Min Score: -570.00
Max Score: 11414.00
Median Score: 500.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1332.69 moves
Min Length: 70 moves
Max Length: 2998 moves
Median Length: 1092 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
207    No     196.00     1270      
208    No     222.00     1252      
209    No     474.00     498       
210    No     396.00     672       
211    Yes    10912.00   1372      
212    No     115.00     2235      
213    No     334.00     887       
214    No     150.00     2998      
215    No     470.00     1049      
216    No     380.00     1259      
217    No     522.00     772       
218    Yes    10875.00   1483      
219    Yes    10676.00   2080      
220    No     340.00     2998      
221    No     -124.00    461       
222    Yes    11236.00   1000      
223    Yes    10580.00   1168      
224    Yes    10837.00   997       
225    No     272.00     862       
226    No     -50.00     2998      
227    No     351.00     445       
228    No     -306.00    2296      
229    No     500.00     2998      
230    No     132.00     623       
231    Yes    10864.00   916       
232    No     140.00     2998      
233    No     542.00     653       
234    Yes    10616.00   1060      
235    No     256.00     911       
236    No     576.00     761       
237    No     254.00     1096      
238    No     160.00     2998      
239    Yes    10816.00   1660      
240    Yes    10848.00   964       
241    Yes    10745.00   1273      
242    No     -400.00    148       
243    No     520.00     600       
244    No     -142.00    304       
245    Yes    11005.00   1693      
246    No     140.00     2998      
247    No     533.00     979       
248    No     -34.00     1182      
249    Yes    11052.00   952       
250    Yes    11059.00   931       
251    Yes    11170.00   1198      
252    Yes    10355.00   2443      
253    No     343.00     1489      
254    No     540.00     2998      
255    No     374.00     407       
256    No     500.00     958       
257    Yes    10912.00   1372      
258    Yes    10975.00   1183      
259    No     402.00     1342      
260    Yes    11050.00   958       
261    Yes    10792.00   1132      
262    No     260.00     2998      
263    No     282.00     413       
264    No     558.00     1266      
265    No     297.00     908       
266    No     492.00     1644      
267    No     532.00     1343      
268    Yes    11044.00   976       
269    No     383.00     1910      
270    No     351.00     446       
271    No     310.00     1648      
272    No     90.00      2190      
273    No     462.00     742       
274    Yes    11083.00   859       
275    Yes    10988.00   1144      
276    Yes    10924.00   1336      
277    Yes    10880.00   1468      
278    Yes    10576.00   1180      
279    Yes    10760.00   1228      
280    Yes    10882.00   862       
281    Yes    10600.00   1708      
282    No     636.00     822       
283    No     360.00     2998      
284    No     350.00     2998      
285    No     503.00     980       
286    No     -70.00     210       
287    No     360.00     2998      
288    No     -52.00     545       
289    No     596.00     1391      
290    No     -372.00    154       
291    No     163.00     619       
292    Yes    11269.00   901       
293    No     419.00     663       
294    No     -414.00    160       
295    No     283.00     1069      
296    Yes    10848.00   964       
297    Yes    10968.00   1204      
298    Yes    11103.00   799       
299    No     -74.00     191       
300    Yes    10812.00   1072      
301    No     536.00     762       
302    Yes    10612.00   1072      
303    Yes    10878.00   1474      
304    Yes    10952.00   1252      
305    Yes    10575.00   2383      
306    No     396.00     400       
307    No     358.00     1504      
308    Yes    11244.00   976       
309    Yes    10979.00   1171      
310    No     674.00     1126      
311    No     181.00     1406      
312    Yes    11025.00   1033      
313    Yes    10548.00   1864      
314    Yes    10394.00   2326      
315    Yes    10457.00   1537      
316    No     397.00     1328      
317    Yes    10177.00   2977      
318    No     154.00     438       
319    No     32.00      354       
320    No     392.00     533       
321    No     384.00     1427      
322    No     440.00     628       
323    No     134.00     1158      
324    Yes    10584.00   1156      
325    No     120.00     2998      
326    Yes    10992.00   1132      
327    Yes    10627.00   1627      
328    No     346.00     1510      
329    Yes    11237.00   997       
330    No     -90.00     1529      
331    No     784.00     798       
332    No     394.00     1128      
333    Yes    10973.00   1789      
334    No     158.00     606       
335    Yes    10885.00   1453      
336    No     -114.00    342       
337    Yes    10400.00   2308      
338    No     -173.00    307       
339    Yes    10365.00   1813      
340    No     672.00     1164      
341    Yes    11060.00   928       
342    No     150.00     2998      
343    Yes    10720.00   1348      
344    No     346.00     760       
345    No     308.00     665       
346    No     -297.00    2239      
347    No     360.00     2998      
348    Yes    10609.00   1681      
349    Yes    10853.00   949       
350    Yes    10802.00   1102      
