episode,avg_reward,static_rewards
2390,-419.13299874529486,-432.0
2391,-419.0305183946488,-174.0
2392,-419.02758044295865,-412.0
2393,-419.0359231411863,-439.0
2394,-419.02004175365346,-381.0
2395,-418.9862270450751,-338.0
2396,-418.9595327492699,-355.0
2397,-418.96413678065056,-430.0
2398,-418.974155898291,-443.0
2399,-418.975,-421.0
2400,-418.9683465222824,-403.0
2401,-418.970024979184,-423.0
2402,-418.83354140657514,-91.0
2403,-418.74542429284526,-207.0
2404,-418.64989604989603,-189.0
2405,-418.6363258520366,-386.0
2406,-418.5463232239302,-202.0
2407,-418.5340531561462,-389.0
2408,-418.461602324616,-244.0
2409,-418.4705394190871,-440.0
2410,-418.4649523019494,-405.0
2411,-418.41169154228857,-290.0
2412,-418.3878988810609,-361.0
2413,-418.407207953604,-465.0
2414,-418.36811594202896,-324.0
2415,-418.3791390728477,-445.0
2416,-418.4054613156806,-482.0
2417,-418.41894127378,-451.0
2418,-418.3952046300124,-361.0
2419,-418.4053719008264,-443.0
2420,-418.3870301528294,-374.0
2421,-418.36416184971097,-363.0
2422,-418.3264548080891,-327.0
2423,-418.31848184818483,-399.0
2424,-418.26061855670105,-278.0
2425,-418.26174773289364,-421.0
2426,-418.2888339513803,-484.0
2427,-418.245057660626,-312.0
2428,-418.21449156031287,-344.0
2429,-418.19218106995885,-364.0
2430,-418.0995475113122,-193.0
2431,-418.08470394736844,-382.0
2432,-418.11179613645703,-484.0
2433,-418.12243221035334,-444.0
2434,-418.14743326488707,-479.0
2435,-418.17528735632186,-486.0
2436,-418.1875256462864,-448.0
2437,-418.19401148482365,-434.0
2438,-418.1734317343173,-368.0
2439,-418.19262295081967,-465.0
2440,-418.1888570258091,-409.0
2441,-418.1175266175266,-244.0
2442,-418.02947196070403,-203.0
2443,-417.9578559738134,-243.0
2444,-417.921063394683,-328.0
2445,-417.92354865085855,-424.0
2446,-417.88189619942784,-316.0
2447,-417.890931372549,-440.0
2448,-417.7729685585953,-129.0
2449,-417.7302040816327,-313.0
2450,-417.6821705426357,-300.0
2451,-417.5713703099511,-146.0
2452,-417.56583774969425,-404.0
2453,-417.43846780766097,-105.0
2454,-417.4468431771894,-438.0
2455,-417.3888436482085,-275.0
2456,-417.3622303622304,-352.0
2457,-417.32546786004883,-327.0
2458,-417.30174867832454,-359.0
2459,-417.3272357723577,-480.0
2460,-417.3401056481105,-449.0
2461,-417.2818846466288,-274.0
2462,-417.27365002030047,-397.0
2463,-417.2857142857143,-447.0
2464,-417.252738336714,-336.0
2465,-417.24695863746956,-403.0
2466,-417.18848804215645,-273.0
2467,-417.14059967585086,-299.0
2468,-417.1296071283921,-390.0
2469,-417.08825910931176,-315.0
2470,-417.0339943342776,-283.0
2471,-417.0198220064725,-382.0
2472,-417.02466639708854,-429.0
2473,-417.0396119644301,-454.0
2474,-416.9931313131313,-302.0
2475,-416.91437802907916,-222.0
2476,-416.9115865966895,-410.0
2477,-416.9164648910412,-429.0
2478,-416.95038321903996,-501.0
2479,-416.9298387096774,-366.0
2480,-416.95324465941155,-475.0
2481,-416.98589846897664,-498.0
2482,-416.98268223922673,-409.0
2483,-417.0076489533011,-479.0
2484,-416.96458752515093,-310.0
2485,-416.80611423974256,-23.0
2486,-416.80136710896664,-405.0
2487,-416.76487138263667,-326.0
2488,-416.7653676175171,-418.0
2489,-416.7574297188755,-397.0
2490,-416.701324769169,-277.0
2491,-416.69582664526484,-403.0
2492,-416.70276774969915,-434.0
2493,-416.7060946271051,-425.0
2494,-416.72104208416835,-454.0
2495,-416.73357371794873,-448.0
2496,-416.7280736884261,-403.0
2497,-416.73819055244195,-442.0
2498,-416.71988795518206,-371.0
2499,-416.5968,-109.0
2500,-416.56577369052377,-339.0
2501,-416.5719424460432,-432.0
2502,-416.5197762684778,-286.0
2503,-416.49321086261983,-350.0
2504,-416.4079840319361,-203.0
2505,-416.42098962490024,-449.0
2506,-416.4411647387316,-467.0
2507,-416.4665071770335,-480.0
2508,-416.4762853726584,-441.0
2509,-416.48286852589644,-433.0
2510,-416.4484269215452,-330.0
2511,-416.36982484076435,-219.0
2512,-416.3410266613609,-344.0
2513,-416.3496420047733,-438.0
2514,-416.3419483101392,-397.0
2515,-416.34697933227346,-429.0
2516,-416.3337306317044,-383.0
2517,-416.3359809372518,-422.0
2518,-416.32235013894405,-382.0
2519,-416.27261904761906,-291.0
2520,-416.29313764379214,-468.0
2521,-416.27438540840603,-369.0
2522,-416.16726119698774,-146.0
2523,-416.17353407290017,-432.0
2524,-416.1465346534653,-348.0
2525,-416.1571654790182,-443.0
2526,-416.09972299168976,-271.0
2527,-415.96914556962025,-86.0
2528,-415.8525108738632,-121.0
2529,-415.7608695652174,-184.0
2530,-415.7787435796128,-461.0
2531,-415.76816745655606,-389.0
2532,-415.7852348993289,-459.0
2533,-415.75453827940015,-338.0
2534,-415.7506903353057,-406.0
2535,-415.73501577287067,-376.0
2536,-415.62396531336225,-134.0
2537,-415.6319936958235,-436.0
2538,-415.6404096100827,-437.0
2539,-415.63937007874017,-413.0
2540,-415.6123573396301,-347.0
2541,-415.64044059795435,-487.0
2542,-415.66574911521826,-480.0
2543,-415.626572327044,-316.0
2544,-415.54538310412573,-209.0
2545,-415.55813040062844,-448.0
2546,-415.4719277581468,-196.0
2547,-415.48430141287287,-447.0
2548,-415.4703805413888,-380.0
2549,-415.4470588235294,-356.0
2550,-415.4656997255978,-463.0
2551,-415.41849529780563,-295.0
2552,-415.42812377594987,-440.0
2553,-415.4079874706343,-364.0
2554,-415.31115459882585,-168.0
2555,-415.2781690140845,-331.0
2556,-415.20844739929606,-237.0
2557,-415.17865519937453,-339.0
2558,-415.1559202813599,-357.0
2559,-415.1765625,-468.0
2560,-415.18937914877,-448.0
2561,-415.2127244340359,-475.0
2562,-415.19859539602027,-379.0
2563,-415.1509360374415,-293.0
2564,-415.1539961013645,-423.0
2565,-415.13133281371785,-357.0
2566,-415.02337358784575,-138.0
2567,-414.9902647975078,-330.0
2568,-414.94161152199297,-290.0
2569,-414.8976653696498,-302.0
2570,-414.7425126409957,-16.0
2571,-414.7496111975117,-433.0
2572,-414.76680917217254,-459.0
2573,-414.70512820512823,-256.0
2574,-414.6990291262136,-399.0
2575,-414.7282608695652,-490.0
2576,-414.72797826930537,-414.0
2577,-414.7478665632273,-466.0
2578,-414.7429236138038,-402.0
2579,-414.7476744186047,-427.0
2580,-414.6927547462224,-273.0
2581,-414.68202943454685,-387.0
2582,-414.69299264421215,-443.0
2583,-414.5758513931888,-112.0
2584,-414.5899419729207,-451.0
2585,-414.59358081979894,-424.0
2586,-414.620796289138,-485.0
2587,-414.5753477588872,-297.0
2588,-414.58903051371186,-450.0
2589,-414.5849420849421,-404.0
2590,-414.54612118873024,-314.0
2591,-414.5208333333333,-349.0
2592,-414.53297338989586,-446.0
2593,-414.4325366229761,-154.0
2594,-414.43082851637763,-410.0
2595,-414.41409861325116,-371.0
2596,-414.38659992298807,-343.0
2597,-414.3344880677444,-279.0
2598,-414.30434782608694,-336.0
2599,-414.2923076923077,-383.0
2600,-414.2168396770473,-218.0
2601,-414.24289008455037,-482.0
2602,-414.18517095658854,-264.0
2603,-414.18817204301075,-422.0
2604,-414.1485604606526,-311.0
2605,-414.17344589409055,-479.0
2606,-414.1304181051016,-302.0
2607,-414.10046012269936,-336.0
2608,-414.06592564200844,-324.0
2609,-414.02605363984674,-310.0
2610,-414.0467253925699,-468.0
2611,-414.0026799387443,-299.0
2612,-413.9873708381171,-374.0
2613,-414.0045906656465,-459.0
2614,-414.02715105162525,-473.0
2615,-413.97324159021406,-273.0
2616,-413.9575850210164,-373.0
2617,-413.9702062643239,-447.0
2618,-413.8339060710195,-57.0
2619,-413.7790076335878,-270.0
2620,-413.77184280808854,-395.0
2621,-413.6765827612509,-164.0
2622,-413.5169653069005,5.0
2623,-413.5346798780488,-460.0
2624,-413.52495238095236,-388.0
2625,-413.53046458492,-428.0
2626,-413.48800913589645,-302.0
2627,-413.49505327245055,-432.0
2628,-413.4853556485356,-388.0
2629,-413.3768060836502,-128.0
2630,-413.28050171037626,-160.0
2631,-413.2613981762918,-363.0
2632,-413.28560577288266,-477.0
2633,-413.2999240698557,-451.0
2634,-413.2292220113852,-227.0
2635,-413.1923368740516,-316.0
2636,-413.2135001896094,-469.0
2637,-413.19711902956783,-370.0
2638,-413.2050018946571,-434.0
2639,-413.2386363636364,-502.0
2640,-413.1139719803105,-84.0
2641,-413.1426949280848,-489.0
2642,-413.16836927733635,-481.0
2643,-413.1448562783661,-351.0
2644,-413.1406427221172,-402.0
2645,-413.1504157218443,-439.0
2646,-413.1390253116736,-383.0
2647,-413.0868580060423,-275.0
2648,-413.0841827104568,-406.0
2649,-413.0622641509434,-355.0
2650,-413.06261788004525,-414.0
2651,-413.0365761689291,-344.0
2652,-412.99359215981906,-299.0
2653,-412.98455162019593,-389.0
2654,-412.98719397363465,-420.0
2655,-412.9657379518072,-356.0
2656,-412.9567181031238,-389.0
2657,-412.96651617757715,-439.0
2658,-412.94283565250095,-350.0
2659,-412.94398496240603,-416.0
2660,-412.8996617812852,-295.0
2661,-412.8981968444778,-409.0
2662,-412.8693203154337,-336.0
2663,-412.8596096096096,-387.0
2664,-412.8626641651032,-421.0
2665,-412.7276819204801,-53.0
2666,-412.7352830896138,-433.0
2667,-412.6360569715142,-148.0
2668,-412.62607718246534,-386.0
2669,-412.5805243445693,-291.0
2670,-412.4732309996256,-126.0
2671,-412.4741766467066,-415.0
2672,-412.44743733632623,-341.0
2673,-412.4173522812266,-332.0
2674,-412.44,-473.0
2675,-412.3927503736921,-286.0
2676,-412.3784086664176,-374.0
2677,-412.3827483196415,-424.0
2678,-412.3180291153416,-239.0
2679,-412.32910447761196,-442.0
2680,-412.29130921298025,-311.0
2681,-412.29716629381056,-428.0
2682,-412.25717480432354,-305.0
2683,-412.2585692995529,-416.0
2684,-412.22793296089384,-330.0
2685,-412.2241250930752,-402.0
2686,-412.2396724972088,-454.0
2687,-412.20721726190476,-325.0
2688,-412.11044998140574,-152.0
2689,-412.13234200743494,-471.0
2690,-412.0988480118915,-322.0
2691,-412.10735512630015,-435.0
2692,-412.11399925733383,-430.0
2693,-412.0853749072012,-335.0
2694,-412.10538033395176,-466.0
2695,-412.06713649851633,-309.0
2696,-411.9962921764924,-221.0
2697,-411.9217939214233,-211.0
2698,-411.8888477213783,-323.0
2699,-411.90592592592594,-458.0
2700,-411.80044427989634,-127.0
2701,-411.82531458179125,-479.0
2702,-411.84017758046616,-452.0
2703,-411.8187869822485,-354.0
2704,-411.8317929759704,-447.0
2705,-411.839985218034,-434.0
2706,-411.84226080531954,-418.0
2707,-411.8552437223043,-447.0
2708,-411.85271317829455,-405.0
2709,-411.8538745387454,-415.0
2710,-411.85392843969015,-412.0
2711,-411.8469764011799,-393.0
2712,-411.8577220788795,-441.0
2713,-411.86735445836405,-438.0
2714,-411.86408839779006,-403.0
2715,-411.8836524300442,-465.0
2716,-411.9054103790946,-471.0
2717,-411.90360559234733,-407.0
2718,-411.7396101507907,34.0
2719,-411.7349264705882,-399.0
2720,-411.74347666299155,-435.0
2721,-411.7391623806025,-400.0
2722,-411.7117150201983,-337.0
2723,-411.7022760646109,-386.0
2724,-411.6877064220183,-372.0
2725,-411.6969919295671,-437.0
2726,-411.6164283094976,-192.0
2727,-411.59824046920824,-362.0
2728,-411.53829241480395,-248.0
2729,-411.4915750915751,-284.0
2730,-411.48004393994876,-380.0
2731,-411.5010980966325,-469.0
2732,-411.4705451884376,-328.0
2733,-411.4861009509876,-454.0
2734,-411.3901279707495,-149.0
2735,-411.39619883040933,-428.0
2736,-411.3613445378151,-316.0
2737,-411.32030679327977,-299.0
2738,-411.17305585980284,-8.0
2739,-411.16678832116787,-394.0
2740,-410.9846771251368,88.0
2741,-410.972647702407,-378.0
2742,-410.98104265402844,-434.0
2743,-411.00619533527697,-480.0
2744,-411.0182149362477,-444.0
2745,-411.0233066278223,-425.0
2746,-411.0265744448489,-420.0
2747,-411.01528384279476,-380.0
2748,-410.9585303746817,-255.0
2749,-410.96181818181816,-420.0
2750,-410.97164667393673,-438.0
2751,-410.92914244186045,-294.0
2752,-410.86596440247,-237.0
2753,-410.8115468409586,-261.0
2754,-410.79709618874773,-371.0
2755,-410.7140783744557,-182.0
2756,-410.71672107363077,-418.0
2757,-410.6693255982596,-280.0
2758,-410.6618339978253,-390.0
2759,-410.5510869565217,-105.0
2760,-410.5067004708439,-288.0
2761,-410.5260680666184,-464.0
2762,-410.5063336952588,-356.0
2763,-410.4649059334298,-296.0
2764,-410.4264014466546,-304.0
2765,-410.382863340564,-290.0
2766,-410.3595952294904,-346.0
2767,-410.3746387283237,-452.0
2768,-410.38967136150234,-452.0
2769,-410.3833935018051,-393.0
2770,-410.3897509924215,-428.0
2771,-410.3459595959596,-289.0
2772,-410.2408943382618,-119.0
2773,-410.176279740447,-231.0
2774,-410.1452252252252,-324.0
2775,-410.17038904899135,-480.0
2776,-410.14692113791864,-345.0
2777,-410.1317494600432,-368.0
2778,-410.10651313422096,-340.0
2779,-410.1223021582734,-454.0
2780,-410.1222581805106,-410.0
2781,-410.0244428468728,-138.0
2782,-410.0510240747395,-484.0
2783,-410.04597701149424,-396.0
2784,-409.94219030520645,-121.0
2785,-409.93718592964825,-396.0
2786,-409.9497667743093,-445.0
2787,-409.896700143472,-262.0
2788,-409.9132305485837,-456.0
2789,-409.88709677419354,-337.0
2790,-409.7316374059477,24.0
2791,-409.7256446991404,-393.0
2792,-409.72216254923023,-400.0
2793,-409.6760916249105,-281.0
2794,-409.5305903398927,-3.0
2795,-409.50214592274676,-330.0
2796,-409.46120843761173,-295.0
2797,-409.4699785561115,-434.0
2798,-409.4841014648089,-449.0
2799,-409.44357142857143,-296.0
2800,-409.4252052838272,-358.0
2801,-409.3879371877231,-305.0
2802,-409.39065287192295,-417.0
2803,-409.26961483594863,-70.0
2804,-409.2577540106952,-376.0
2805,-409.16143977191734,-139.0
2806,-409.1663697898112,-423.0
2807,-409.1773504273504,-440.0
2808,-409.21003915984335,-501.0
2809,-409.23167259786476,-470.0
2810,-409.2372821060121,-425.0
2811,-409.23435277382646,-401.0
2812,-409.22715961606826,-389.0
2813,-409.23809523809524,-440.0
2814,-409.2380106571936,-409.0
2815,-409.2542613636364,-455.0
2816,-409.217962371317,-307.0
2817,-409.2171753016324,-407.0
2818,-409.2160340546293,-406.0
2819,-409.2308510638298,-451.0
2820,-409.1917759659695,-299.0
2821,-409.19596031183556,-421.0
2822,-409.1402763018066,-252.0
2823,-409.1303116147309,-381.0
2824,-409.12884955752213,-405.0
2825,-409.0813871196037,-275.0
2826,-409.0696851786346,-376.0
2827,-409.0576379066478,-375.0
2828,-409.0671615411806,-436.0
2829,-409.0742049469965,-429.0
2830,-409.0879547862946,-448.0
2831,-408.9632768361582,-56.0
2832,-408.9724673490999,-435.0
2833,-408.96436132674665,-386.0
2834,-408.94814814814816,-363.0
2835,-408.95028208744714,-415.0
2836,-408.958054282693,-431.0
2837,-408.9587737843552,-411.0
2838,-408.9059528002818,-259.0
2839,-408.88521126760565,-350.0
2840,-408.85357268567407,-319.0
2841,-408.8546798029557,-412.0
2842,-408.7597608160394,-139.0
2843,-408.7601969057665,-410.0
2844,-408.7831282952548,-474.0
2845,-408.8116654954322,-490.0
2846,-408.69757639620656,-84.0
2847,-408.6618679775281,-307.0
2848,-408.64548964548965,-362.0
2849,-408.64736842105265,-414.0
2850,-408.5861101367941,-234.0
2851,-408.4330294530154,28.0
2852,-408.3564668769716,-190.0
2853,-408.29327259985985,-228.0
2854,-408.1625218914186,-35.0
2855,-408.13515406162463,-330.0
2856,-408.12705635281765,-385.0
2857,-408.1130160951715,-368.0
2858,-407.98041273172436,-29.0
2859,-407.956993006993,-341.0
2860,-407.93813351974836,-354.0
2861,-407.941998602376,-419.0
2862,-407.87006636395387,-202.0
2863,-407.7918994413408,-184.0
2864,-407.8104712041885,-461.0
2865,-407.7801814375436,-321.0
2866,-407.6623648412975,-70.0
2867,-407.6408647140865,-346.0
2868,-407.6298361798536,-376.0
2869,-407.64006968641115,-437.0
2870,-407.5795889933821,-234.0
2871,-407.5717270194986,-385.0
2872,-407.5551688130874,-360.0
2873,-407.4972164231037,-241.0
2874,-407.39965217391307,-127.0
2875,-407.3247566063978,-192.0
2876,-407.2877997914494,-301.0
2877,-407.18936761640026,-124.0
2878,-407.1604723862452,-324.0
2879,-407.11493055555553,-276.0
2880,-407.09649427282193,-354.0
2881,-407.0936849410132,-399.0
2882,-407.00450919181407,-150.0
2883,-406.9573509015257,-271.0
2884,-406.9258232235702,-316.0
2885,-406.93970893970896,-447.0
2886,-406.93695878074124,-399.0
2887,-406.93940443213296,-414.0
2888,-406.9491173416407,-435.0
2889,-406.89723183391004,-257.0
2890,-406.9028017986856,-423.0
2891,-406.8395573997234,-224.0
2892,-406.6830279986174,46.0
2893,-406.6572218382861,-332.0
2894,-406.55993091537135,-125.0
2895,-406.55732044198896,-399.0
2896,-406.53745253710736,-349.0
2897,-406.4482401656315,-148.0
2898,-406.43980682994135,-382.0
2899,-406.44310344827585,-416.0
2900,-406.45536022061356,-442.0
2901,-406.46726395589246,-441.0
2902,-406.4495349638305,-355.0
2903,-406.4573002754821,-429.0
2904,-406.4041308089501,-252.0
2905,-406.4150034411562,-438.0
2906,-406.37564499484006,-292.0
2907,-406.26616231086655,-88.0
2908,-406.2602268820901,-389.0
2909,-406.1154639175258,15.0
2910,-406.1071796633459,-382.0
2911,-406.001717032967,-99.0
2912,-405.88053553038105,-53.0
2913,-405.8225806451613,-237.0
2914,-405.8202401372213,-399.0
2915,-405.7976680384088,-340.0
2916,-405.75419952005484,-279.0
2917,-405.7464016449623,-383.0
2918,-405.7146282973621,-313.0
2919,-405.61164383561646,-105.0
2920,-405.6066415611092,-391.0
2921,-405.6242299794661,-457.0
2922,-402.002052685597,10182.0
2923,-402.030437756498,-485.0
2924,-402.0437606837607,-441.0
2925,-401.99043062200957,-246.0
2926,-401.9518278100444,-289.0
2927,-401.95252732240436,-404.0
2928,-401.95117787640834,-398.0
2929,-401.9508532423208,-401.0
2930,-401.95905834186283,-426.0
2931,-401.92496589358797,-302.0
2932,-401.82441186498465,-107.0
2933,-401.83878663940015,-444.0
2934,-401.8681431005111,-488.0
2935,-401.87874659400546,-433.0
2936,-401.89036431733064,-436.0
2937,-401.87814840027227,-366.0
2938,-401.89622320517185,-455.0
2939,-401.8323129251701,-214.0
2940,-401.829989799388,-395.0
2941,-401.78178110129164,-260.0
2942,-401.6935100237853,-142.0
2943,-401.7058423913044,-438.0
2944,-401.70594227504245,-402.0
2945,-401.6663272233537,-285.0
2946,-401.65286732270107,-362.0
2947,-401.6414518317503,-368.0
2948,-401.66531027466937,-472.0
2949,-401.6796610169491,-444.0
2950,-401.6875635377838,-425.0
2951,-401.6378726287263,-255.0
2952,-401.5404673213681,-114.0
2953,-401.4949221394719,-267.0
2954,-401.4917089678511,-392.0
2955,-401.50608930987823,-444.0
2956,-401.4856273249915,-341.0
2957,-401.38607167004733,-107.0
2958,-401.38053396417706,-385.0
2959,-401.36722972972973,-362.0
2960,-401.2495778453225,-53.0
2961,-401.26569885212695,-449.0
2962,-401.30307121160985,-512.0
2963,-401.26551956815115,-290.0
2964,-401.28667790893763,-464.0
2965,-401.1915037086986,-119.0
2966,-401.1024603977081,-137.0
2967,-401.0660377358491,-293.0
2968,-401.0340181879421,-306.0
2969,-401.0309764309764,-392.0
2970,-401.02726354762706,-390.0
2971,-401.04912516823686,-466.0
2972,-400.9478641103263,-100.0
2973,-400.95763281775385,-430.0
2974,-400.9761344537815,-456.0
2975,-400.9774865591398,-405.0
2976,-400.96842458851194,-374.0
2977,-400.96776359973137,-399.0
2978,-400.9496475327291,-347.0
2979,-400.96140939597313,-436.0
2980,-400.96242871519627,-404.0
2981,-400.8521126760563,-72.0
2982,-400.86087831042573,-427.0
2983,-400.796581769437,-209.0
2984,-400.81239530988273,-448.0
2985,-400.7739450770261,-286.0
2986,-400.7050552393706,-195.0
2987,-400.6562918340027,-255.0
2988,-400.5945132151221,-216.0
2989,-400.4966555183947,-108.0
2990,-400.49314610498163,-390.0
2991,-400.4475267379679,-264.0
2992,-400.43267624457064,-356.0
2993,-400.40480961923845,-317.0
2994,-400.3943238731219,-369.0
2995,-400.3828437917223,-366.0
2996,-400.39506172839504,-437.0
2997,-400.39693128752504,-406.0
2998,-400.3721240413471,-326.0
2999,-400.3183333333333,-239.0
3000,-400.3082305898034,-370.0
3001,-400.2981345769487,-370.0
3002,-400.2833832833833,-356.0
3003,-400.15279627163784,-8.0
3004,-400.15574043261233,-409.0
3005,-400.1756487025948,-460.0
3006,-400.0741602926505,-95.0
3007,-399.9807180851064,-119.0
3008,-399.98969757394485,-427.0
3009,-399.9993355481728,-429.0
3010,-399.99734307539023,-394.0
3011,-400.00166002656044,-413.0
3012,-399.997676734152,-388.0
3013,-399.97611147976113,-335.0
3014,-399.8948590381426,-155.0
3015,-399.8992042440318,-413.0
3016,-399.90884985084523,-429.0
3017,-399.8956262425447,-360.0
3018,-399.91255382577015,-451.0
3019,-399.78940397350993,-28.0
3020,-399.5584243627938,298.0
3021,-399.4659166115155,-120.0
3022,-399.2841548130996,150.0
3023,-399.301917989418,-453.0
3024,-399.25553719008263,-259.0
3025,-399.2594183740912,-411.0
3026,-399.2692434753882,-429.0
3027,-399.2239101717305,-262.0
3028,-399.23241994057446,-425.0
3029,-399.24488448844886,-437.0
3030,-399.2431540745628,-394.0
3031,-399.2602242744063,-451.0
3032,-399.2739861523244,-441.0
3033,-399.2798286090969,-417.0
3034,-399.2494233937397,-307.0
3035,-399.27569169960475,-479.0
3036,-399.28580836351665,-430.0
3037,-399.2330480579329,-239.0
3038,-399.1358999670944,-104.0
3039,-399.1355263157895,-398.0
3040,-399.12627425189083,-371.0
3041,-399.0361604207758,-125.0
3042,-398.96713769306604,-189.0
3043,-398.94776609724045,-340.0
3044,-398.9376026272578,-368.0
3045,-398.8801707156927,-224.0
3046,-398.7476206104365,5.0
3047,-398.75098425196853,-409.0
3048,-398.74909806493935,-393.0
3049,-398.70327868852456,-259.0
3050,-398.5771878072763,-14.0
3051,-398.4737876802097,-83.0
3052,-398.4441532918441,-308.0
3053,-398.4056974459725,-281.0
3054,-398.35842880523734,-254.0
3055,-398.3619109947644,-409.0
3056,-398.3719332679097,-429.0
3057,-398.3508829300196,-334.0
3058,-398.38051650866294,-489.0
3059,-398.35915032679736,-333.0
3060,-398.3636066644887,-412.0
3061,-398.3024167210973,-211.0
3062,-398.23441070845575,-190.0
3063,-398.16024804177545,-171.0
3064,-398.0701468189233,-122.0
3065,-397.9090019569472,96.0
3066,-397.829475057059,-154.0
3067,-397.8213820078227,-373.0
3068,-397.77451938742263,-254.0
3069,-397.7615635179153,-358.0
3070,-397.7876913057636,-478.0
3071,-397.7490234375,-279.0
3072,-397.7028961926456,-256.0
3073,-397.7085230969421,-415.0
3074,-397.70081300813007,-374.0
3075,-397.61638491547467,-138.0
3076,-397.6152096197595,-394.0
3077,-397.6400259909032,-474.0
3078,-397.54075998700876,-92.0
3079,-397.56168831168833,-462.0
3080,-397.54430379746833,-344.0
3081,-397.5279039584685,-347.0
3082,-397.43756081738564,-119.0
3083,-397.3761348897536,-208.0
3084,-397.30696920583466,-184.0
3085,-397.32728451069346,-460.0
3086,-397.35050210560416,-469.0
3087,-397.3377590673575,-358.0
3088,-397.2761411460019,-207.0
3089,-397.28867313915856,-436.0
3090,-397.3102555807182,-464.0
3091,-397.32600258732214,-446.0
3092,-397.3343032654381,-423.0
3093,-397.27989657401423,-229.0
3094,-397.2804523424879,-399.0
3095,-397.2703488372093,-366.0
3096,-397.2240878269293,-254.0
3097,-397.1646223369916,-213.0
3098,-397.1858664085189,-463.0
3099,-397.18870967741935,-406.0
3100,-397.1354401805869,-232.0
3101,-397.14861379754996,-438.0
3102,-397.12407347728004,-321.0
3103,-397.09407216494844,-304.0
3104,-397.0972624798712,-407.0
3105,-397.0917578879588,-380.0
3106,-397.03830061152235,-231.0
3107,-397.0299227799228,-371.0
3108,-396.96751366999035,-203.0
3109,-396.9614147909968,-378.0
3110,-396.96367727418834,-404.0
3111,-396.9848971722365,-463.0
3112,-397.00224863475745,-451.0
3113,-397.0150931278099,-437.0
3114,-396.93964686998396,-162.0
3115,-396.8870346598203,-233.0
3116,-396.8075072184793,-149.0
3117,-396.8094932649134,-403.0
3118,-396.82494389227315,-445.0
3119,-396.738141025641,-126.0
3120,-396.7446331304069,-417.0
3121,-396.65791159513134,-126.0
3122,-396.6618635926993,-409.0
3123,-396.592509603073,-180.0
3124,-396.55552,-281.0
3125,-396.5454254638516,-365.0
3126,-396.54045410937,-381.0
3127,-396.52685421994886,-354.0
3128,-396.4860977948226,-269.0
3129,-396.3277955271565,99.0
3130,-396.340466304695,-436.0
3131,-396.29948914431674,-268.0
3132,-396.25821895946376,-267.0
3133,-396.2734524569241,-444.0
3134,-396.28548644338116,-434.0
3135,-396.23501275510205,-238.0
3136,-396.1954096270322,-272.0
3137,-396.21478648820903,-457.0
3138,-396.2153552086652,-398.0
3139,-396.1824840764331,-293.0
3140,-396.2199936326011,-514.0
3141,-396.20782940802036,-358.0
3142,-396.15558383709833,-232.0
3143,-396.16825699745544,-436.0
3144,-396.17774244833066,-426.0
3145,-396.1706929434202,-374.0
3146,-396.08738481093104,-134.0
3147,-396.0,-121.0
3148,-396.02476976818036,-474.0
3149,-395.94126984126984,-133.0
3150,-395.9438273563948,-404.0
3151,-395.8318527918782,-43.0
3152,-395.8455439264193,-439.0
3153,-395.85637285986047,-430.0
3154,-395.81204437400953,-256.0
3155,-395.82160963244615,-426.0
3156,-395.847323408299,-477.0
3157,-395.7501583280557,-89.0
3158,-395.67489711934155,-158.0
3159,-395.6965189873418,-464.0
3160,-395.6156279658336,-140.0
3161,-395.5809614168248,-286.0
3162,-395.5953208978818,-441.0
3163,-395.6055625790139,-428.0
3164,-395.5778830963665,-308.0
3165,-395.56127605811747,-343.0
3166,-395.5569940006315,-382.0
3167,-395.56849747474746,-432.0
3168,-395.56074471442093,-371.0
3169,-395.55772870662463,-386.0
3170,-395.5011037527594,-216.0
3171,-395.38303909205547,-21.0
3172,-395.36400882445633,-335.0
3173,-395.31821045998737,-250.0
3174,-395.21354330708664,-63.0
3175,-395.19458438287154,-335.0
3176,-395.20585457979223,-431.0
3177,-395.1415984896161,-191.0
3178,-395.0493865995596,-102.0
3179,-394.9808176100629,-177.0
3180,-394.992140836215,-431.0
3181,-395.0012570710245,-424.0
3182,-394.937794533459,-193.0
3183,-394.9528894472362,-443.0
3184,-394.90141287284143,-231.0
3185,-394.77777777777777,-1.0
3186,-394.70316912456855,-157.0
3187,-394.7016938519448,-390.0
3188,-394.65537786139856,-247.0
3189,-394.51097178683386,66.0
3190,-394.5224067690379,-431.0
3191,-394.49436090225566,-305.0
3192,-394.41998120889446,-157.0
3193,-394.3603631809643,-204.0
3194,-394.34804381846635,-355.0
3195,-394.2837922403004,-189.0
3196,-394.292148889584,-421.0
3197,-394.2886178861789,-383.0
3198,-394.26758361988124,-327.0
3199,-394.2771875,-425.0
3200,-394.2224304904717,-219.0
3201,-394.17551530293565,-244.0
3202,-394.1482984701842,-307.0
3203,-394.1657303370786,-450.0
3204,-393.9560062402496,278.0
3205,-393.8109794135995,71.0
3206,-393.72372934206425,-114.0
3207,-393.58447630922694,53.0
3208,-393.57743845434715,-371.0
3209,-393.5545171339564,-320.0
3210,-393.56181874805355,-417.0
3211,-393.58561643835617,-470.0
3212,-393.60504201680675,-456.0
3213,-393.61356565028,-421.0
3214,-393.6195956454121,-413.0
3215,-393.6337064676617,-439.0
3216,-393.57351569785516,-200.0
