======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:43:44
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 653
Win Rate: 65.30%
Evaluation Runtime: 303.89 seconds (5.06 minutes)
Model: dqn_ep2000_rs_on.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 7196.86
Std Dev Score: 5026.46
Min Score: -436.00
Max Score: 11437.00
Median Score: 10697.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1175.01 moves
Min Length: 85 moves
Max Length: 2998 moves
Median Length: 1063 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
460    Yes    10829.00   1021      
461    No     32.00      592       
462    Yes    11296.00   820       
463    Yes    10917.00   1357      
464    No     62.00      922       
465    No     444.00     648       
466    Yes    10845.00   973       
467    No     412.00     862       
468    Yes    10970.00   1198      
469    Yes    10822.00   1042      
470    Yes    10864.00   916       
471    Yes    10843.00   979       
472    No     638.00     606       
473    No     -62.00     514       
474    Yes    10765.00   1213      
475    No     368.00     486       
476    Yes    11002.00   1102      
477    Yes    11039.00   991       
478    No     42.00      2394      
479    Yes    11022.00   1042      
480    Yes    10825.00   1033      
481    Yes    10886.00   1450      
482    No     104.00     1277      
483    Yes    10408.00   1684      
484    Yes    10812.00   1072      
485    Yes    10859.00   931       
486    No     360.00     658       
487    Yes    11224.00   1036      
488    Yes    10973.00   1189      
489    Yes    10215.00   2863      
490    Yes    11026.00   1030      
491    Yes    11012.00   1072      
492    No     601.00     1225      
493    No     592.00     983       
494    Yes    11049.00   961       
495    Yes    11192.00   1132      
496    Yes    10828.00   1024      
497    Yes    10911.00   1375      
498    No     422.00     774       
499    Yes    10859.00   931       
