======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 15:02:45
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 491
Win Rate: 49.10%
Evaluation Runtime: 283.59 seconds (4.73 minutes)
Model: dqn_nors_10k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 5469.03
Std Dev Score: 5280.90
Min Score: -377.00
Max Score: 11442.00
Median Score: 708.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1215.43 moves
Min Length: 100 moves
Max Length: 2998 moves
Median Length: 1111 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
373    Yes    10786.00   1750      
374    Yes    10614.00   1066      
375    Yes    10656.00   940       
376    Yes    10748.00   1264      
377    Yes    10777.00   1177      
378    No     350.00     450       
379    Yes    11234.00   1006      
380    No     360.00     2998      
381    No     480.00     930       
382    No     440.00     509       
383    No     479.00     1143      
384    No     254.00     618       
385    No     132.00     562       
386    No     636.00     612       
387    No     598.00     1354      
388    No     318.00     846       
389    Yes    10638.00   1594      
390    No     390.00     599       
391    No     459.00     1171      
392    Yes    10945.00   1273      
393    No     298.00     935       
394    Yes    11396.00   1120      
395    No     252.00     1162      
396    Yes    11271.00   895       
397    Yes    10979.00   1171      
398    Yes    10780.00   1168      
399    No     -218.00    352       
400    No     492.00     682       
401    No     -19.00     386       
402    Yes    10932.00   1312      
403    Yes    11073.00   889       
404    No     272.00     954       
405    No     -348.00    232       
406    Yes    11006.00   1090      
407    Yes    10979.00   1171      
408    Yes    10661.00   2125      
409    No     494.00     917       
410    No     480.00     659       
411    Yes    11442.00   982       
412    Yes    10770.00   1198      
413    No     530.00     810       
414    No     488.00     1115      
415    Yes    10604.00   2296      
416    No     101.00     416       
417    No     560.00     2998      
418    Yes    10593.00   1129      
419    Yes    10475.00   1483      
420    No     346.00     1481      
421    Yes    11213.00   1069      
422    No     624.00     527       
423    No     -62.00     605       
424    No     236.00     581       
425    No     -68.00     322       
426    Yes    10813.00   1069      
427    No     0.00       360       
428    No     242.00     713       
429    No     160.00     478       
430    No     284.00     1098      
431    Yes    10702.00   1402      
432    Yes    10730.00   1918      
433    No     114.00     2206      
434    Yes    11109.00   1381      
435    Yes    10635.00   1003      
436    Yes    10799.00   1111      
437    Yes    10833.00   1009      
438    Yes    10812.00   1072      
439    No     491.00     896       
440    Yes    10865.00   913       
441    Yes    10701.00   1405      
442    Yes    10608.00   1084      
443    Yes    11173.00   1189      
444    Yes    10689.00   1441      
445    No     217.00     699       
446    Yes    10871.00   895       
447    No     249.00     841       
448    No     266.00     1152      
449    No     372.00     1014      
450    No     360.00     2998      
451    Yes    10763.00   1219      
452    Yes    11239.00   991       
453    Yes    11136.00   1300      
454    Yes    11052.00   952       
455    Yes    10716.00   1360      
456    No     455.00     703       
457    Yes    11018.00   1054      
458    Yes    11013.00   1069      
459    Yes    10843.00   979       
460    Yes    10942.00   1282      
461    No     418.00     455       
462    Yes    10732.00   1312      
463    No     312.00     832       
464    No     108.00     845       
465    No     407.00     1359      
466    No     235.00     734       
467    No     -72.00     1536      
468    Yes    10986.00   1150      
469    No     -37.00     1219      
470    Yes    10612.00   1072      
471    Yes    10975.00   1183      
472    No     41.00      716       
473    Yes    10839.00   991       
474    Yes    11205.00   1093      
475    Yes    10443.00   1579      
476    Yes    10737.00   1297      
477    No     286.00     522       
478    No     390.00     869       
479    Yes    10810.00   2278      
480    Yes    10554.00   2446      
481    Yes    10877.00   1477      
482    Yes    11229.00   1021      
483    No     918.00     755       
484    Yes    10847.00   1567      
485    Yes    10940.00   1288      
486    Yes    10981.00   1165      
487    No     176.00     372       
488    Yes    11249.00   961       
489    No     258.00     1085      
490    Yes    11227.00   1027      
491    Yes    10620.00   1048      
492    Yes    10701.00   1405      
493    No     -22.00     1894      
494    No     374.00     797       
495    No     330.00     900       
496    No     576.00     611       
497    Yes    11072.00   892       
498    Yes    10425.00   1633      
499    Yes    10623.00   1039      
500    Yes    10861.00   925       
501    No     552.00     713       
502    Yes    10349.00   1861      
503    No     320.00     898       
504    No     560.00     2998      
505    No     370.00     538       
506    No     340.00     869       
507    No     457.00     577       
508    No     132.00     594       
509    No     160.00     2998      
510    Yes    10810.00   1078      
511    Yes    10706.00   1390      
512    Yes    11051.00   955       
513    No     430.00     750       
514    No     240.00     960       
515    No     -31.00     1471      
516    Yes    11093.00   1429      
517    Yes    10743.00   1279      
518    No     236.00     520       
519    No     310.00     629       
520    Yes    10909.00   1381      
521    No     434.00     827       
522    No     534.00     976       
523    Yes    10606.00   1690      
524    No     329.00     841       
525    Yes    10814.00   1066      
526    Yes    10727.00   1327      
527    Yes    10945.00   1273      
528    No     -340.00    148       
529    No     297.00     878       
530    Yes    10773.00   1189      
531    No     567.00     729       
532    No     647.00     1147      
533    No     355.00     675       
534    Yes    10997.00   1117      
535    No     228.00     635       
536    No     390.00     810       
537    Yes    10827.00   1027      
538    No     350.00     2998      
539    No     449.00     1231      
540    Yes    11005.00   1093      
541    No     484.00     767       
542    No     175.00     915       
543    Yes    10946.00   1270      
544    Yes    10681.00   1465      
545    Yes    10798.00   1714      
546    No     240.00     1170      
547    Yes    10840.00   1588      
548    No     292.00     892       
549    Yes    10669.00   1501      
550    No     194.00     586       
551    No     454.00     737       
552    No     554.00     887       
553    No     376.00     972       
554    Yes    10670.00   1498      
555    Yes    10990.00   1138      
556    No     290.00     1109      
557    Yes    10468.00   1504      
558    Yes    10990.00   1738      
559    Yes    11068.00   1504      
560    No     718.00     665       
561    Yes    10827.00   1627      
562    Yes    10692.00   1432      
563    Yes    10527.00   1927      
564    Yes    10817.00   1057      
565    Yes    10609.00   1081      
566    No     424.00     1067      
567    Yes    10632.00   1612      
568    No     526.00     882       
569    Yes    11397.00   1117      
570    No     139.00     1531      
571    Yes    10852.00   1552      
572    Yes    10750.00   1258      
573    Yes    10837.00   997       
574    No     431.00     1195      
575    No     560.00     2998      
576    No     -175.00    403       
577    No     640.00     1198      
578    No     560.00     2998      
579    Yes    10555.00   1243      
580    Yes    10826.00   1030      
581    No     324.00     1608      
582    Yes    11015.00   1063      
583    Yes    10936.00   1300      
584    No     40.00      930       
585    No     321.00     867       
586    Yes    10753.00   1249      
587    Yes    10989.00   1741      
588    No     220.00     690       
589    Yes    10833.00   1609      
590    Yes    10894.00   1426      
591    No     -47.00     1519      
592    Yes    10454.00   1546      
593    Yes    11005.00   1093      
594    No     288.00     1056      
595    No     -358.00    232       
596    No     207.00     397       
597    No     262.00     354       
598    No     694.00     1067      
599    No     -28.00     474       
600    Yes    10813.00   1069      
601    Yes    11023.00   1039      
602    Yes    10938.00   1294      
603    No     -98.00     562       
604    No     181.00     655       
605    No     -218.00    292       
606    No     252.00     1824      
607    No     231.00     597       
608    Yes    11131.00   1315      
609    No     464.00     978       
610    Yes    10959.00   1231      
611    Yes    10952.00   1252      
612    Yes    11398.00   1114      
613    No     618.00     546       
614    Yes    11029.00   1021      
615    No     318.00     635       
616    Yes    11050.00   958       
617    Yes    10814.00   1066      
618    Yes    10727.00   1327      
619    Yes    10793.00   1129      
620    No     259.00     691       
621    No     399.00     1352      
622    Yes    11037.00   997       
623    Yes    10612.00   1672      
624    Yes    10588.00   2344      
625    No     504.00     768       
626    Yes    10762.00   1222      
627    No     -16.00     2027      
628    Yes    10680.00   2068      
629    Yes    10951.00   1255      
630    No     245.00     855       
631    No     -326.00    1638      
632    Yes    10840.00   988       
633    Yes    10700.00   1408      
634    No     166.00     1391      
635    Yes    11013.00   1069      
636    No     560.00     2998      
637    Yes    10886.00   1450      
638    Yes    11219.00   1051      
639    Yes    10568.00   1804      
640    No     452.00     654       
641    No     -34.00     280       
642    Yes    10840.00   1588      
643    Yes    10554.00   1846      
644    No     216.00     672       
645    Yes    10887.00   1447      
646    Yes    10545.00   1873      
647    No     268.00     1026      
648    Yes    10685.00   2053      
649    Yes    10704.00   1396      
650    No     4.00       767       
651    No     -342.00    124       
652    Yes    10665.00   913       
653    No     260.00     958       
654    Yes    10689.00   1441      
655    No     126.00     582       
656    No     582.00     683       
657    Yes    10564.00   2416      
658    Yes    11052.00   952       
659    Yes    10436.00   1600      
660    Yes    11188.00   1144      
661    Yes    10489.00   2041      
662    No     335.00     674       
663    Yes    10765.00   1213      
664    No     540.00     2998      
665    No     -56.00     378       
666    No     -275.00    2203      
667    No     350.00     660       
668    No     198.00     1986      
669    Yes    10981.00   1165      
670    No     330.00     838       
671    No     374.00     1457      
672    Yes    11228.00   1024      
673    Yes    10887.00   1447      
674    Yes    11045.00   973       
675    No     -366.00    106       
676    No     60.00      568       
677    No     250.00     1830      
678    No     160.00     2998      
679    Yes    10849.00   1561      
680    No     511.00     985       
681    No     90.00      1680      
682    Yes    11049.00   961       
683    No     372.00     1163      
684    Yes    10739.00   1291      
685    Yes    10994.00   1726      
686    Yes    10939.00   1291      
687    Yes    10829.00   1021      
688    Yes    10753.00   1249      
689    Yes    10565.00   1813      
690    Yes    10587.00   1147      
691    Yes    10677.00   1477      
692    No     380.00     868       
693    Yes    10855.00   1543      
694    No     230.00     1199      
695    No     178.00     1895      
696    No     697.00     1027      
697    Yes    10980.00   1168      
698    No     358.00     726       
699    No     -342.00    124       
700    No     214.00     858       
701    No     300.00     778       
702    No     341.00     745       
703    No     592.00     1403      
704    Yes    10863.00   919       
705    No     399.00     543       
706    Yes    10741.00   1885      
707    Yes    10953.00   1849      
708    No     286.00     1031      
709    Yes    11018.00   1054      
710    No     224.00     617       
711    Yes    11021.00   1045      
712    No     263.00     860       
713    No     296.00     1032      
714    No     518.00     995       
715    No     434.00     1188      
716    No     117.00     458       
717    Yes    10776.00   1180      
718    Yes    11255.00   943       
719    Yes    10529.00   2521      
720    No     172.00     1342      
721    Yes    10839.00   991       
722    No     618.00     1326      
723    Yes    10613.00   1669      
724    No     366.00     580       
725    No     672.00     1134      
726    No     392.00     1373      
727    No     -174.00    310       
728    Yes    10944.00   1276      
729    Yes    10696.00   1420      
730    No     160.00     2998      
731    Yes    10973.00   1189      
732    Yes    10833.00   1009      
733    Yes    11033.00   1009      
734    Yes    11171.00   1195      
735    No     660.00     839       
736    Yes    10942.00   1282      
737    Yes    11238.00   994       
738    No     704.00     856       
739    No     290.00     778       
740    No     360.00     2998      
741    No     403.00     469       
742    No     22.00      1162      
743    Yes    10977.00   1177      
744    Yes    10897.00   1417      
745    Yes    10724.00   1936      
746    No     172.00     383       
747    Yes    11023.00   1039      
748    No     208.00     1235      
749    No     650.00     1230      
750    Yes    10804.00   1096      
751    Yes    10583.00   1159      
752    Yes    10668.00   1504      
753    Yes    10585.00   1153      
754    No     376.00     1421      
755    Yes    10702.00   1402      
756    Yes    10862.00   922       
757    No     -342.00    124       
758    No     28.00      366       
759    Yes    10800.00   1108      
760    Yes    10921.00   1345      
761    Yes    10810.00   1078      
762    No     -364.00    100       
763    No     168.00     516       
764    No     373.00     589       
765    No     673.00     889       
766    Yes    10735.00   1903      
767    No     604.00     1127      
768    Yes    10632.00   1012      
769    Yes    10721.00   1345      
770    No     694.00     978       
771    No     346.00     852       
772    Yes    10598.00   1714      
773    No     428.00     755       
774    No     162.00     1104      
775    Yes    10709.00   1381      
776    Yes    10721.00   1345      
777    No     360.00     2998      
778    No     611.00     1016      
779    No     123.00     469       
780    Yes    10528.00   1324      
781    Yes    11261.00   925       
782    No     526.00     941       
783    No     468.00     664       
784    No     40.00      569       
785    No     694.00     887       
786    No     163.00     650       
787    No     313.00     859       
788    Yes    10841.00   985       
789    Yes    11195.00   1123      
790    Yes    10851.00   1555      
791    No     343.00     921       
792    No     244.00     377       
793    Yes    10854.00   946       
794    Yes    10887.00   1447      
795    Yes    10664.00   2116      
796    No     -30.00     1470      
797    Yes    10993.00   1129      
798    Yes    11201.00   1105      
799    Yes    10669.00   1501      
800    No     -36.00     348       
801    Yes    11029.00   1021      
802    No     374.00     647       
803    Yes    10686.00   1450      
804    No     74.00      796       
805    Yes    10720.00   1348      
806    Yes    10537.00   1297      
807    Yes    10946.00   1270      
808    Yes    10757.00   1237      
809    No     524.00     1276      
810    Yes    10727.00   1327      
811    No     82.00      773       
812    Yes    10423.00   2239      
813    No     489.00     872       
814    No     -28.00     743       
815    Yes    10977.00   1777      
816    No     134.00     616       
817    No     160.00     2998      
818    Yes    10889.00   1441      
819    Yes    10931.00   1315      
820    No     542.00     833       
821    Yes    10808.00   1084      
822    Yes    11134.00   1306      
823    No     501.00     1615      
824    Yes    10894.00   1426      
825    No     -40.00     2998      
826    No     -104.00    280       
827    No     410.00     1948      
828    Yes    11112.00   1372      
829    No     278.00     936       
830    Yes    10800.00   1108      
831    No     194.00     1366      
832    No     178.00     1445      
833    No     160.00     2998      
834    Yes    11161.00   1225      
835    Yes    11121.00   1345      
836    Yes    10178.00   2974      
837    Yes    10808.00   1084      
838    Yes    11189.00   1141      
839    Yes    10730.00   1318      
840    Yes    10980.00   1168      
841    Yes    11240.00   988       
842    Yes    10633.00   1009      
843    No     288.00     635       
844    Yes    10338.00   1894      
845    No     457.00     1177      
846    Yes    10937.00   1297      
847    Yes    11020.00   1048      
848    No     202.00     1824      
849    No     532.00     803       
850    No     540.00     840       
851    Yes    11414.00   1066      
852    No     140.00     898       
853    No     42.00      1013      
854    No     332.00     624       
855    No     364.00     1487      
856    Yes    11113.00   1369      
857    No     242.00     562       
858    Yes    10617.00   1057      
859    No     259.00     633       
860    Yes    11056.00   940       
861    Yes    10449.00   1561      
862    No     456.00     1182      
863    Yes    11253.00   949       
864    No     462.00     563       
865    Yes    10829.00   1021      
866    No     438.00     486       
867    Yes    10805.00   1093      
868    No     242.00     742       
869    No     704.00     706       
870    No     220.00     810       
871    No     280.00     689       
872    No     560.00     2998      
873    No     564.00     797       
874    No     160.00     2998      
875    No     712.00     862       
876    No     160.00     2998      
877    No     282.00     832       
878    No     -42.00     2105      
879    No     350.00     2998      
880    No     188.00     426       
881    No     442.00     1223      
882    Yes    10372.00   2392      
883    No     473.00     980       
884    Yes    10835.00   1003      
885    No     560.00     2998      
886    No     210.00     570       
887    Yes    11019.00   1051      
888    Yes    10870.00   898       
889    Yes    10837.00   1597      
890    No     66.00      460       
891    No     568.00     875       
892    Yes    11173.00   1189      
893    No     590.00     1409      
894    No     156.00     641       
895    No     254.00     916       
896    Yes    10589.00   1141      
897    Yes    10819.00   1651      
898    Yes    10504.00   1996      
899    No     406.00     882       
900    Yes    10662.00   1522      
901    Yes    11062.00   922       
902    Yes    10580.00   1768      
903    Yes    11037.00   997       
904    No     -46.00     1336      
905    No     348.00     786       
906    No     457.00     1807      
907    Yes    10714.00   1366      
908    No     360.00     2998      
909    Yes    11013.00   1069      
910    No     256.00     822       
911    Yes    10901.00   1405      
912    Yes    10585.00   2353      
913    Yes    10649.00   1561      
914    No     88.00      846       
915    No     -194.00    1932      
916    Yes    10655.00   943       
917    No     665.00     1153      
918    Yes    10661.00   1525      
919    No     450.00     1229      
920    No     -8.00      323       
921    Yes    10849.00   961       
922    Yes    11217.00   1057      
923    Yes    11091.00   1435      
924    No     494.00     978       
925    No     417.00     517       
926    Yes    10604.00   2296      
927    No     42.00      653       
928    No     -342.00    2405      
929    No     568.00     815       
930    Yes    11197.00   1117      
931    No     -94.00     400       
932    No     350.00     2998      
933    No     512.00     1044      
934    No     483.00     919       
935    No     202.00     592       
936    Yes    10520.00   1348      
937    No     265.00     2383      
938    Yes    11048.00   1564      
939    No     -217.00    2031      
940    No     464.00     617       
941    No     409.00     542       
942    Yes    11030.00   1018      
943    No     284.00     1696      
944    Yes    10767.00   1207      
945    No     332.00     1253      
946    No     293.00     1100      
947    No     290.00     808       
948    No     44.00      1246      
949    No     446.00     1240      
950    Yes    10946.00   1270      
951    No     172.00     264       
952    Yes    10465.00   1513      
953    No     360.00     658       
954    Yes    10578.00   1174      
955    Yes    10594.00   1126      
956    Yes    10793.00   1129      
957    No     634.00     527       
958    No     276.00     1152      
959    Yes    10903.00   1399      
960    Yes    10737.00   1297      
961    No     266.00     1091      
962    Yes    10974.00   1186      
963    No     246.00     372       
964    Yes    10861.00   925       
965    Yes    10987.00   1147      
966    Yes    11029.00   1021      
967    Yes    11151.00   1255      
968    Yes    10598.00   1114      
969    No     288.00     575       
970    Yes    10479.00   2071      
971    No     360.00     2998      
972    Yes    10760.00   1828      
973    Yes    11207.00   1087      
974    No     -62.00     546       
975    No     306.00     1002      
976    No     562.00     1494      
977    Yes    11140.00   1288      
